"";"bg_id";"bg_desc";"bg_name";"bg_year";"bg_max_player";"bg_min_player";"bg_temp";"bg_temp_min";"bg_temp_max";"bg_idade";"bg_categoria";"bg_mecanica";"bg_designer";"bg_Artist";"bg_Editora";"bg_num_ratings";"bg_avg_rating";"bg_num_owning";"bg_num_trading";"bg_num_wanting";"bg_num_wishing";"bg_num_weights";"bg_avg_weight"
0;28720;"Brass: Lancashire &mdash; first published as Brass &mdash; is an economic strategy game that tells the story of competing cotton entrepreneurs in Lancashire during the industrial revolution. You must develop, build, and establish your industries and network so that you can capitalize demand for iron, coal and cotton. The game is played over two halves: the canal phase and the rail phase. To win the game, score the most victory points (VPs), which are counted at the end of each half. VPs are gained from your canals, rails, and established (flipped) industry tiles. Each round, players take turns according to the turn order track, receiving two actions to perform any of the following:&#10;&#10;&#10;    Build an industry tile&#10;    Build a rail or canal&#10;    Develop an industry&#10;    Sell cotton&#10;    Take a loan&#10;&#10;&#10;At the end of a player's turn, they replace the two cards they played with two more from the deck. Turn order is determined by how much money a player spent on the previous turn, from lowest spent first to highest spent. This turn order mechanism opens some strategic options for players going later in the turn order, allowing for the possibility of back-to-back turns.&#10;&#10;After all the cards have been played the first time (with the deck size being adjusted for the number of players), the canal phase ends and a scoring round commences. After scoring, all canals and all of the lowest level industries are removed for the game, after which new cards are dealt and the rail phase begins. During this phase, players may now occupy more than one location in a city and a double-connection build (though expensive) is possible. At the end of the rail phase, another scoring round takes place, then a winner is crowned.&#10;&#10;The cards limit where you can build your industries, but any card can be used for the develop, sell cotton or build connections actions. This leads to a strategic timing/storing of cards. Resources are common so that if one player builds a rail line (which requires coal) they have to use the coal from the nearest source, which may be an opponent's coal mine, which in turn gets that coal mine closer to scoring (i.e., being utilized).&#10;&#10;Brass: Lancashire, the 2018 edition from Roxley Games, reboots the original Warfrog Games edition of Brass with new artwork and components, as well as a few rules changes:&#10;&#10;&#10;     The virtual link rules between Birkenhead have been made optional.&#10;     The three-player experience has been brought closer to the ideal experience of four players by shortening each half of the game by one round and tuning the deck and distant market tiles slightly to ensure a consistent experience.&#10;     Two-player rules have been created and are playable without the need for an alternate board.&#10;     The level 1 cotton mill is now worth 5 VP to make it slightly less terrible.&#10;&#10;&#10;";"Brass: Lancashire";2007;4;2;120;60;120;14;"['Economic', 'Industry / Manufacturing', 'Post-Napoleonic', 'Transportation']";"['Hand Management', 'Income', 'Loans', 'Market', 'Network and Route Building', 'Tech Trees / Tech Tracks', 'Turn Order: Stat-Based']";"['Martin Wallace']";"['Gavan Brown', 'Lina Cossette', 'Peter Dennis', 'David Forest', 'Eckhard Freytag', 'Damien Mammoliti']";"['Roxley', 'Warfrog Games', 'Arclight Games', 'BoardM Factory', 'Conclave Editora', 'CrowD Games', 'Dexker Games', 'Eagle-Gryphon Games', 'FRED Distribution, Inc.', 'Funforge', 'Ghenos Games', 'Giant Roc', 'Maldito Games', 'Pegasus Spiele', 'PHALANX', 'Rebel Sp. z o.o.', 'Wargames Club Publishing', 'White Goblin Games']";23711;8.18924;30848;541;948;5797;1606;3.858
0;18;"The robots of the Robo Rally automobile factory spend their weekdays toiling at the assembly line. They put in hard hours building high-speed supercars they never get to see in action. But on Saturday nights, the factory becomes a world of mad machines and dangerous schemes as these robots engage in their own epic race.It takes speed, wits, and dirty tricks to become a racing legend! Each player chooses a robot and directs its moves by playing cards. Chaos ensues as all players reveal the cards they've chosen. Players face obstacles like industrial lasers, gaping pits, and moving conveyor belts -- but those can also be used to their advantage! Each player aims to make it to each of the checkpoints in numerical order. The first player to reach all of the checkpoints wins. (source: http://avalonhill.wizards.com/games/robo-rally/comingsoon)&#10;&#10;In RoboRally players each control a different robot in a race through a dangerous factory floor. Several goals will be placed on the board and you must navigate your robot to them in a specific order. The boards can be combined in several different ways to accommodate different player counts and races can be as long or as short as player's desire.&#10;&#10;In general, players will first fill all of their robot's &quot;registers&quot; with facedown movement cards. This happens simultaneously and there is a time element involved. If you don't act fast enough you are forced to place cards randomly to fill the rest. Then, starting with the first register, everyone reveals their card. The card with the highest number moves first. After everyone resolves their movement they reveal the next card and so on. Examples of movement cards may be to turn 90 degrees left or right, move forward 2 spaces, or move backward 1 space though there are a bigger variety than that. You can plan a perfect route, but if another robot runs into you it can push you off course. This can be disastrous since you can't reprogram any cards to fix it!&#10;&#10;Robots fire lasers and factory elements resolve after each movement and robots may become damaged. If they take enough damage certain movement cards become fixed and can no longer be changed. If they take more they may be destroyed entirely. The first robot to claim all the goals in the correct order wins, though some may award points and play tournament style.&#10;&#10;The game was reprinted by Avalon Hill (Hasbro/WotC) in 2005.&#10;&#10;UPC 742818050029&#10;&#10;";"RoboRally";1994;8;2;120;45;120;12;"['Maze', 'Miniatures', 'Racing', 'Science Fiction']";"['Action Queue', 'Bias', 'Grid Movement', 'Lose a Turn', 'Modular Board', 'Programmed Movement', 'Race', 'Scenario / Mission / Campaign Game', 'Simultaneous Action Selection']";"['Richard Garfield']";"['Peter Bergting', 'Bob Carasca', 'Phil Foglio', 'Daniel Gelon', 'Jennifer Lathrop', 'Paul Sottosanti', 'Franz Vohwinkel', 'Peter Whitley']";"['Wizards of the Coast', '999 Games', 'ADC Blackfire Entertainment', 'AMIGO', 'Avalon Hill', 'Hasbro', 'Play Factory']";23631;7.06283;27223;683;525;2810;1739;2.429
0;77423;"The Lord of the Rings: The Card Game is a cooperative adventure game in which the players attempt to complete a scenario, each with up to three heroes of their choice and a deck of allies, events and attachments to support them. Each round, players send their heroes and allies to quest or to fight with enemies that engage them. However, as the heroes and allies exhaust after questing, defending, or attacking, the players' options are typically insufficient to deal with everything at once. Therefore, players need to determine whether it is more urgent to quest and make progress in the scenario while the enemy forces gain power, or to take down enemies while making no progress, not knowing what will come next.&#10;&#10;The core set contains three scenarios, twelve famous heroes from the works of J.R.R. Tolkien (including Aragorn, Legolas, Gimli, Denethor, and &Eacute;owyn), and four pre-constructed player decks. Players can either use one of these decks or construct their own deck to increase their chances of success and to explore new strategies. Additionally, The Lord of the Rings: The Card Game is a Living Card Game with over ten years of content, and its content is re-released regularly in the form of Campaign and Hero Expansions. Campaign Expansions contain new scenarios for players to embark upon, and Hero Expansions contain new heroes and new cards for players to use in their decks.&#10;&#10;Although this game is set in Tolkien's Middle-earth, most scenarios in the game do not represent scenes from the books, but rather take place in the seventeen years from Bilbo's 111th birthday until Frodo's departure from the Shire, allowing players to create their own stories and adventures in Middle-earth. Scenarios from the game's Saga Expansions do follow the events of The Lord of the Rings and The Hobbit books, and the scenarios from each Saga Expansion can be played individually or together as a Campaign Mode, with lasting consequences from game to game arising from the players' actions and decisions.&#10;&#10;";"The Lord of the Rings: The Card Game";2011;2;1;60;30;60;13;"['Adventure', 'Card Game', 'Collectible Components', 'Fantasy', 'Novel-based']";"['Cooperative Game', 'Deck Construction', 'Events', 'Hand Management', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Set-up']";"['Nate French']";"['Even Mehl Amundsen', 'Erfian Asafat', 'Tiziano Baracchi', 'Ryan Barger', 'Sara Biddle', 'Yoann Boissonnet', 'Leonardo Borazio', 'Noah Bradley', 'Marco Caradonna', 'Kevin Childress', 'Anna Christenson', 'West Clendinning', 'Nicholas Cloister', 'Soul Core', 'Daarken', 'Katherine  Dinger', 'Loren Fetterman', 'Tony Foti', 'Tom Garden', 'Kristina Gehrmann', 'Lucas Graciano', 'Margaret Hardy', 'Jeff Himmelman', 'David Horne', 'Christopher Hosch', 'Ijur', 'Dominik Kasprzycki', 'Kaya', 'Igor Kieryluk', 'Mathias Kollros', 'Lius Lasahido', 'David Lecossu', 'Henning Ludvigsen', 'Daryl Mandryk', 'David Auden Nash', 'Mike Nash', 'Winona Nelson', 'Andrew Olson', 'Gabrielle Portal', 'Rio Sabda', 'Alexandru Sabo', 'Amanda Sartor', 'Marc Scheff', 'Alexandr Shaldin', 'WiL Springer', 'John Stanko', 'Matthew Starbuck', 'Florian Stitz', 'Nikolay Stoyanov', 'Angela Sung', 'Sandara Tang', 'Fredrik Tyskerud', 'Santiago Villa', 'Magali Villeneuve', 'Frank Walls', 'Jason Ward', 'Drew Whitmore', 'John Wigley', 'Mark Winters', 'Jen Zee', 'Ben Zweifel']";"['Fantasy Flight Games', 'ADC Blackfire Entertainment', 'Edge Entertainment', 'Galakta', 'Galápagos Jogos', 'Game Harbor', 'Giochi Uniti', 'Heidelberger Spieleverlag', 'Stratelibri']";23611;7.66143;36503;995;381;3677;1428;3.2045
0;100901;"The call comes in... &quot;911, what is your emergency?&quot;  On the other end is a panicked response of &quot;FIRE!&quot; Moments later you don the protective suits that will keep you alive, gather your equipment and rush to the scene of a blazing inferno. The team has only seconds to assess the situation and devise a plan of attack &ndash; then you spring into action like the trained professionals that you are. You must face your fears, never give up, and above all else work as a team because the fire is raging, the building is threatening to collapse, and lives are in danger.&#10;&#10;You must succeed. You are the brave men and women of fire rescue; people are depending on you. This is what you do every day.&#10;&#10;Flash Point: Fire Rescue is a cooperative game of fire rescue.&#10;&#10;There are two versions of game play in Flash Point, a basic game and expert game.&#10;In both variants, players are attempting to rescue 7 of 10 victims from a raging building fire.&#10;As the players attempt to rescue the victims, the fire spreads to other parts of the building, causing structural damage and possibly blocking off pathways through the building.  Each turn a player may spend action points to try to extinguish fires, move through the building, move victims out of the building or perform various special actions such as moving emergency vehicles.  If 4 victims perish in the blaze or the building collapses from taking too much structural damage, the players lose.  Otherwise, the players win instantly when they rescue a 7th victim.&#10;&#10;The expert variant included in the game adds thematic elements such as flash over, combustible materials, random setup, and variations on game difficulty from novice to heroic.  The game includes a double sided board with two different building plans and several expansion maps are available.&#10;&#10;";"Flash Point: Fire Rescue";2011;6;2;45;45;45;10;"['Adventure']";"['Action Points', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Pick-up and Deliver', 'Simulation', 'Solo / Solitaire Game', 'Square Grid', 'Variable Player Powers']";"['Kevin Lanzing']";"['Luis Francisco', 'George Patsouras']";"['Indie Boards & Cards', '999 Games', 'Asmodee', 'Bard Centrum Gier', 'Devir', 'FunBox Jogos', 'Heidelberger Spieleverlag', 'Hobby Japan', 'Magellan', 'MINDOK']";23577;7.16606;37370;994;494;4323;943;2.1983
0;143741;"In the U.S. wild west, the eternal battle between the law and the outlaws keeps heating up. Suddenly, a rain of arrows darken the sky: It's an Indian attack! Are you bold enough to keep up with the Indians? Do you have the courage to challenge your fate? Can you expose and defeat the ruthless gunmen around you?&#10;&#10;BANG! The Dice Game keeps the core of the Bang! card game in place. At the start of the game, players each take a role card that secretly places them on a team: the Sheriff and deputies, outlaws, and renegades. The Sheriff and deputies need to kill the outlaws, the outlaws win by killing the Sheriff, and the renegades want to be the last players alive in the game.&#10;&#10;Each player also receives a character card which grants him a special power in the game. The Sheriff reveals his role card and takes the first turn of the game. On a turn, a player can roll the five dice up to three times, using the results of the dice to shoot neighboring players, increase the range of his shots, heal his (or anyone else's) life points, or put him in range of the Indians, which are represented by nine tokens in the center of the table. Each time a player rolls an arrow, he takes one of these tokens; when the final token is taken, each player loses one life point for each token he holds, then the tokens are returned to the center of the table.&#10;&#10;If a player collects a trio of Gatling symbols on the dice, he fires one shot at everyone else and rids himself of Indian tokens. Who'll get his shot off first? Play continues until one team meets its winning condition &ndash; and death won't necessarily keep you from winning as long as your teammates pull through!&#10;&#10;";"BANG! The Dice Game";2013;8;3;15;15;15;8;"['American West', 'Bluffing', 'Deduction', 'Dice', 'Fighting', 'Party Game']";"['Dice Rolling', 'Hidden Roles', 'Player Elimination', 'Push Your Luck', 'Re-rolling and Locking', 'Team-Based Game', 'Variable Player Powers']";"['Michael Palm', 'Lukas Zach']";"['Riccardo Pieruccini']";"['DV Games', 'ABACUSSPIELE', 'Albi', 'Asmodee', 'Bard Centrum Gier', 'Black Sea Games', 'Edge Entertainment', 'Galápagos Jogos', 'Gém Klub Kft.', 'Hobby World', 'Kaissa Chess & Games', 'Korea Boardgames Co., Ltd.', 'Lautapelit.fi', 'Ludicus', 'MEEPLE', 'Swan Panasia Co., Ltd.', 'White Goblin Games']";23524;6.90685;37495;714;261;2937;732;1.2787
0;8217;"San Juan is a card game based on Puerto Rico. The deck of 110 cards consists of production buildings (indigo, sugar, tobacco, coffee, and silver) and &quot;violet&quot; buildings that grant special powers or extra victory points. Cards from the hand can be either built or used as money to build something else; cards from the deck are used to represent goods produced by the production buildings, in which case they are left face-down. A seven-card hand limit is enforced once per round.&#10;&#10;In each round (or governorship), each player in turn selects from one of the available roles, triggering an event that usually affects all players, such as producing goods or constructing buildings. The person who picks the role gets a privilege, such as producing more goods or building more cheaply.&#10;&#10;Though similar in concept to Puerto Rico, the game has many different mechanisms. In particular, the game includes no colonists and no shipping of goods; goods production and trading are normally limited to one card per phase; and trades cannot be blocked. Victory points are gained exclusively by building, and the game ends as soon as one player has put up twelve buildings.&#10;&#10;";"San Juan";2004;4;2;60;45;60;10;"['Card Game', 'City Building', 'Economic']";"['Action Drafting', 'Follow', 'Hand Management', 'Multi-Use Cards', 'Set Collection', 'Variable Phase Order']";"['Andreas Seyfarth']";"['Franz Vohwinkel']";"['alea', 'Ravensburger', 'Broadway Toys LTD', 'Devir', 'Filosofia Éditions', 'Möbius Games', 'Rio Grande Games', 'Swan Panasia Co., Ltd.']";23470;7.23498;25546;587;444;2491;2059;2.2856
0;12;"Ra is an auction and set-collection game with an Ancient Egyptian theme.  Each turn players are able to purchase lots of tiles with their bidding tiles (suns).  Once a player has used up his or her suns, the other players continue until they do likewise, which may set up a situation with a single uncontested player bidding on tiles before the end of the round occurs.  Tension builds because the round may end before all players have had a chance to win their three lots for the epoch.  The various tiles either give immediate points, prevent negative points for not having certain types at the end of the round (epoch), or give points after the final round.  The game lasts for three &quot;epochs&quot; (rounds).  The game offers a short learning curve, and experienced players find it both fast-moving and a quick play.&#10;&#10;From the Box:&#10;The game spans 1500 years of Egyptian history in less than an hour!&#10;The players seek to expand their power and fame and there are many ways to accomplish this: Influencing Pharaohs, Building monuments, Farming on the Nile, Paying homage to the Gods, Advancing the technology and culture of the people. Ra is an auction and set collecting game where players may choose to take risks for great rewards or... And all this is for the glory of the Sun God Ra!&#10;&#10;";"Ra";1999;5;2;60;45;60;12;"['Ancient', 'Mythology']";"['Auction/Bidding', 'Auction: Once Around', 'Closed Economy Auction', 'Constrained Bidding', 'Push Your Luck', 'Set Collection']";"['Reiner Knizia']";"['Allison Kline', 'Gahyun Lee', ""Ian O'Toole"", 'Tiago Sousa', 'Franz Vohwinkel']";"['alea', 'Ravensburger', '25th Century Games', '999 Games', 'ABACUSSPIELE', 'DiceTree Games', 'Edge Entertainment', 'Korea Boardgames Co., Ltd.', 'New Games Order, LLC', 'Precisamente', 'Rawstone', 'Rio Grande Games', 'Swan Panasia Co., Ltd.', 'Überplay', 'Windrider Games']";22741;7.5554;25546;339;1155;5532;1831;2.3397
0;107529;"In Kingdom Builder, the players create their own kingdoms by skillfully building their settlements, aiming to earn the most gold at the end of the game.&#10;&#10;Nine different kinds of terrain are on the variable game board, including locations and castles. During his turn, a player plays his terrain card and builds three settlements on three hexes of this kind. If possible, a new settlement must be built next to one of that player&rsquo;s existing settlements. When building next to a location, the player may seize an extra action tile that he may use from his next turn on. These extra actions allow extraordinary actions such as moving your settlements.&#10;&#10;By building next to a castle, the player will earn gold at the end of the game, but the most gold will be earned by meeting the conditions of the three Kingdom Builder cards; these three cards (from a total of ten in the game) specify the conditions that must be met in order to earn the much-desired gold, such as earning gold for your settlements built next to water hexes or having the majority of settlements in a sector of the board.&#10;&#10;Each game, players will use a random set of Kingdom Builder cards (3 of 10), special actions (4 of 8), and terrain sectors to build the map (4 of 8), ensuring you won't play the same game twice!&#10;&#10;Kingdom Builder FAQ - please read before posting questions in the forum.&#10;&#10;";"Kingdom Builder";2011;4;2;45;45;45;8;"['Medieval', 'Territory Building']";"['Area Majority / Influence', 'Chaining', 'Enclosure', 'Grid Movement', 'Hexagon Grid', 'Modular Board', 'Network and Route Building', 'Pattern Building', 'Variable Set-up']";"['Donald X. Vaccarino']";"['Oliver Schlemmer']";"['Queen Games', 'Devir', 'Enigma (Bergsala Enigma)', 'Lautapelit.fi', 'Rebel Sp. z o.o.']";22714;6.946;28337;827;446;3509;1061;2.0631
0;104006;"Life in the village is hard &ndash; but life here also allows the inhabitants to grow and prosper as they please. One villager might want to become a friar. Another might feel ambitious and strive for a career in public office. A third one might want to seek his luck in distant lands.&#10;&#10;Each player will take the reins of a family and have them find fame and glory in many different ways. There is one thing you must not forget, however: Time will not stop for anyone and with time people will vanish. Those who will find themselves immortalized in the village chronicles will bring honor to their family and be one step closer to victory.&#10;&#10;Village is a game full of tactical challenges. A smart and unique new action mechanism is responsible for keeping turns short and yet still tactically rich and full of difficult decisions. Also unique is the way this game deals with the delicate subject of death; as a natural and perpetual part of life in the village, thoughts of death will keep you focused on smart time-management.&#10;&#10;Paraphrased from Opinionated Gamer's review:&#10;&#10;Each player&rsquo;s turn consists of taking a cube and then taking the action of the area they just took the cube from.  The board has multiple different zones with specific attributes, a market, a travel zone, a crafting zone, a church, and a council house.  Many of these offer multiple options, so even if you take a cube from the crafting area, you can get an ox, a horse, a cart, a plow, a scroll, or convert wheat to gold.  Each zone is seeded with cubes of four colors plus black cubes which serve as curses, there are lots of turns per round. Some areas offer short-term scoring, others offer long-term scoring, and still others offer only end-game scoring. The round ends when there are no cubes at any location.  The game ends when either the village chronicle or the anonymous graveyard is full.&#10;&#10;";"Village";2011;4;2;90;60;90;12;"['Economic', 'Farming', 'Medieval']";"['Area Majority / Influence', 'Contracts', 'Set Collection', 'Turn Order: Claim Action', 'Worker Placement', 'Worker Placement, Different Worker Types']";"['Inka Brand', 'Markus Brand']";"['Dennis Lohausen']";"['eggertspiele', '999 Games', 'Albi', 'Delta Vision Publishing', 'Fantasmagoria', 'Fire on Board Jogos', 'Gigamic', 'hobbity.eu', 'Hobby Japan', 'KADABRA', 'Kaissa Chess & Games', 'Lautapelit.fi', 'Ludicus', 'Ludonova', 'Pegasus Spiele', 'Plan B Games', 'Stronghold Games', 'Swan Panasia Co., Ltd.', 'Tasty Minstrel Games', 'uplay.it edizioni', 'Zvezda']";22667;7.49886;29154;494;680;3971;1189;3.0698
0;73439;"In Troyes (pronounced &quot;troah&quot;), players recreate four centuries of history of this famous city of the Champagne region of France. Each player manages their segment of the population (represented by a horde of dice) and their hand of cards, which represent the three primary domains of the city:  religious, military, and civil. Players can also offer cash to their opponents' populace in order to get a little moonlighting out of them &mdash; anything for more fame!&#10;&#10;Make your underlings:&#10;&#10;&#10;     work on the cathedral&#10;     combat misfortune&#10;     bustle about the city&#10;     and other such tasks that are below your family's stature&#10;&#10;&#10;&bull;&bull;&bull;&#10;&#10;Many editions of Troyes released in 2016 or later include rules for a solo variant as well as four bonus cards originally released in 2011 as a promotional item. Versions released prior to this date contain rules only for games with 2-4 players.&#10;&#10;";"Troyes";2010;4;1;90;90;90;12;"['Dice', 'Economic', 'Medieval']";"['Area Majority / Influence', 'Dice Rolling', 'End Game Bonuses', 'Events', 'Hidden Victory Points', 'Income', 'Ownership', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Progressive', 'Variable Set-up', 'Worker Placement with Dice Workers', 'Worker Placement, Different Worker Types']";"['Sébastien Dujardin', 'Xavier Georges', 'Alain Orban']";"['Alexandre Roche']";"['Pearl Games', 'Asmodee', 'Galápagos Jogos', 'HUCH!', 'Korea Boardgames Co., Ltd.', 'Rebel Sp. z o.o.', 'Z-Man Games']";22543;7.72074;25772;316;1121;5682;1235;3.4607
0;170042;"Raiders of the North Sea is set in the central years of the Viking Age. As Viking warriors, players seek to impress the Chieftain by raiding unsuspecting settlements. To do so, players need to assemble a crew, collect provisions, and journey north to plunder gold, iron and livestock. Glory can be found in battle, even at the hands of the Valkyrie, so gather your warriors because it's raiding season!&#10;&#10;To impress the Chieftain, you need victory points (VPs), with those being acquired primarily by raiding settlements, taking plunder, and making offerings to the Chieftain. How you use your plunder is also vital to your success. Players take turns in clockwise order, and on a turn you place a worker and resolve its action, then pick up a different worker and resolve its action. Broadly speaking, those actions fall in one of two categories:&#10;&#10;&#10;     Work: Having a good crew and enough provisions are vital to successful raiding, so before making any raids, players need to do some work to prepare their crew and collect supplies. This is all done in the village at the bottom of the game board, with eight buildings offering various actions. You must first place your worker in an available building where no other worker is present, then pick up a different worker from a different building.&#10;&#10;&#10;&#10;     Raid: Once players have hired enough crew and collected provisions, you may choose to raid on your turn. To raid a settlement &mdash; whether a harbor, outpost, monastery or fortress &mdash; you need to meet three requirements: Having a large enough crew, having enough provisions (along with gold for monasteries and fortresses, and having a worker of the right color. Raiding offers various ways of scoring, such as military strength, plunder, and Valkyries, which is how grey and white workers enter the game.&#10;&#10;&#10;The game ends when only one fortress raid remains, all Valkyrie have been removed, or all offerings have been made, then players tally their scores.&#10;&#10;";"Raiders of the North Sea";2015;4;2;80;60;80;12;"['Medieval', 'Nautical']";"['Contracts', 'Dice Rolling', 'Hand Management', 'Worker Placement', 'Worker Placement, Different Worker Types']";"['Shem Phillips']";"['Mihajlo Dimitrievski']";"['Garphill Games', 'Angry Lion Games', 'Banana Games', 'CrowD Games', 'Games Factory Publishing', 'Ghenos Games', 'Kaissa Chess & Games', 'MeepleBR', 'MIPL', 'Mosigra', 'Pixie Games', 'Primigenio', 'Renegade Game Studios', 'REXhry', 'Schwerkraft-Verlag', 'White Goblin Games', 'Ігромаг']";22476;7.74744;28959;255;975;6815;636;2.5487
0;218603;"The sun shines brightly on the canopy of the forest, and the trees use this wonderful energy to grow and develop their beautiful foliage. Sow your crops wisely and the shadows of your growing trees could slow your opponents down, but don't forget that the sun revolves around the forest. Welcome to the world of Photosynthesis, the green strategy board game!&#10;&#10;";"Photosynthesis";2017;4;2;60;30;60;10;"['Abstract Strategy', 'Economic']";"['Action Points', 'Area Majority / Influence', 'Bias', 'End Game Bonuses', 'Hexagon Grid', 'Income', 'Turn Order: Progressive']";"['Hjalmar Hach']";"['Sabrina Miramon']";"['Blue Orange (EU)', 'Blue Orange Games', '2 Pionki', 'Asmodee', 'Broadway Toys LTD', 'Dino Toys s. r. o.', 'Fantasmagoria', 'FoxMind Israel', 'Gém Klub Kft.', 'Happy Baobab', 'Heidelberger Spieleverlag', 'Lautapelit.fi', 'Mandala Jogos', 'Portal Games', 'Siam Board Games', 'TWOPLUS Games']";22399;7.00339;36946;882;546;6404;443;2.2573
0;244522;"Choose your dice cleverly in Ganz sch&ouml;n clever (German for &quot;That's Pretty Clever&quot;) to enter them into the matching colored areas on your score sheet, putting together tricky chain-scoring opportunities, and racking up the points! The dice you don't use are as important as those you do, because every die with a lower value than the chosen one can be used by the other players, keeping everyone in the game at all times.&#10;&#10;";"That's Pretty Clever!";2018;4;1;30;30;30;8;"['Dice', 'Number']";"['Dice Rolling', 'Highest-Lowest Scoring', 'Paper-and-Pencil', 'Re-rolling and Locking', 'Solo / Solitaire Game']";"['Wolfgang Warsch']";"['Leon Schiffer']";"['Schmidt Spiele', '999 Games', 'Arclight Games', 'Brain Games', 'Compaya.hu: Gamer Café Kft.', 'Devir', 'G3', 'Kaissa Chess & Games', 'Korea Boardgames Co., Ltd.', 'Lautapelit.fi', 'Lavka Games', 'Stronghold Games', 'Swan Panasia Co., Ltd.', 'Vennerød Forlag AS', 'YellowBOX']";22354;7.5852;35475;237;352;2905;502;1.8805
0;122515;"Keyflower is a game for two to six players played over four rounds. Each round represents a season: spring, summer, autumn, and finally winter. Each player starts the game with a &quot;home&quot; tile and an initial team of eight workers, each of which is colored red, yellow, or blue. Workers of matching colors are used by the players to bid for tiles to add to their villages. Matching workers may alternatively be used to generate resources, skills and additional workers, not only from the player's own tiles, but also from the tiles in the other players' villages and from the new tiles being auctioned.&#10;&#10;In spring, summer and autumn, more workers will arrive on board the Keyflower and her sister boats, with some of these workers possessing skills in the working of the key resources of iron, stone and wood. In each of these seasons, village tiles are set out at random for auction. In the winter no new workers arrive and the players select the village tiles for auction from those they received at the beginning of the game. Each winter village tile offers VPs for certain combinations of resources, skills and workers. The player whose village and workers generate the most VPs wins the game.&#10;&#10;Keyflower presents players with many different challenges and each game will be different due to the mix of village tiles that appear in that particular game. Throughout the game, players will need to be alert to the opportunities to best utilize their various resources, transport and upgrade capability, skills and workers.&#10;&#10;Keyflower, a joint design between Richard Breese and Sebastian Bleasdale, is the seventh game in the &quot;Key&quot; series from R&amp;D Games set in the medieval &quot;Key&quot; land.&#10;&#10;";"Keyflower";2012;6;2;120;90;120;12;"['City Building', 'Economic', 'Renaissance', 'Territory Building', 'Transportation']";"['Auction/Bidding', 'Auction: Fixed Placement', 'Auction: Multiple Lot', 'Constrained Bidding', 'End Game Bonuses', 'Hexagon Grid', 'Modular Board', 'Network and Route Building', 'Ownership', 'Set Collection', 'Tile Placement', 'Turn Order: Auction', 'Variable Set-up', 'Worker Placement', 'Worker Placement, Different Worker Types']";"['Sebastian Bleasdale', 'Richard Breese']";"['Juliet Breese', 'Jo Breese', 'Gemma Tegelaers']";"['R&D Games', 'Arclight Games', 'Czacha Games', 'Dice Realm', 'Ediciones MasQueOca', 'Fabrika Igr', 'FoxMind', 'Game Harbor', 'Game Salute', 'Gigamic', 'HUCH!', 'Quined Games', 'Red Glove', 'Swan Panasia Co., Ltd.']";22241;7.73627;25484;406;1157;6390;989;3.3428
0;129437;"Legendary: A Marvel Deck Building Game is set in the Marvel Comics universe. To set up the game, players choose a mastermind villain (Magneto, Loki, Dr. Doom, Red Skull in the base game), stack that particular villain's attack cards underneath it, then modify the villain deck as needed based on that villain's particular scheme. Players then choose a number of hero decks &ndash; Spider-Man, Hulk, Wolverine, etc. &ndash; and shuffle them together; since players use only a handful of hero decks out of the fifteen included, the hero deck can vary widely in terms of what's available.&#10;&#10;Over the course of the game, players will recruit powerful hero cards to add to their deck in order to build a stronger and more resourceful deck. Players need to build both their recruitment powers (to enlist more heroes) and their fighting ability (to combat the villains who keep popping up to cause trouble). Players recruit heroes from an array of five cards, with empty slots refilled as needed. At the start of a player's turn, he reveals a villain and adds it to the row of villains. This row has a limited number of spaces, and if it fills up, the earliest villain to arrive escapes, possibly punishing the heroes in some way. Some villains also take an action when showing up for the first time, such as kidnapping an innocent bystander. The villain deck also contains &quot;master strike&quot; cards, and whenever one of these shows up, the mastermind villain (controlled by the game) takes a bonus action.&#10;&#10;As players fight and defeat villains, they collect those cards, which will be worth points at game's end. Players can also fight the mastermind; if a player has enough fighting power, he claims one of the attack cards beneath the mastermind, which has a particular effect on the game. If all of these cards are claimed, the game ends and players tally their points to see who wins. If the mastermind completes his scheme, however &ndash; having a certain number of villains escape, for example, or imposing a certain number of wounds on the heroes &ndash; then the players all lose.&#10;&#10;Hero decks in the base game: Gambit, Black Widow, Hawkeye, Emma Frost, Thor, Spider-Man, Iron Man, Storm, Captain America, Nick Fury, Rogue, Cyclops, Hulk, Wolverine, Deadpool&#10;&#10;";"Legendary: A Marvel Deck Building Game";2012;5;1;60;30;60;14;"['Card Game', 'Comic Book / Strip']";"['Deck, Bag, and Pool Building', 'Events', 'Semi-Cooperative Game', 'Solo / Solitaire Game', 'Variable Set-up']";"['Devin Low']";"['Julius Abrea', 'Will Conrad', 'Bien Flores', 'Katrina Mae Hao', 'Ray Anthony Height', 'Tony Kordos', 'The Marvel Bullpen', 'Jay David Ramos', 'Nigel Raynor', 'Kevin Sharpe', 'Brian “Tots” Valerz']";"['Upper Deck Entertainment']";22125;7.5377;33974;783;485;4037;845;2.4331
