"";"id";"jogoAno";"jogoIdade";"jogoTempJogo";"jogoQtJogadores";"jogoMiolosDesigner";"jogoMiolosArtista";"jogoMiolosEditora";"jogoStatTem";"jogoStatQuer";"jogoStatTeve";"jogoStatFavorito";"jogoResumoTexto"
0;1980;"1947";"Idade  8 + ";"45 min";"2 jogadores ";"Jacques Johan Mogendorff";"Donato Giancola";"Estrela";"1011";"39";"337";"25";"É um jogo praticado por duas pessoas em que o objetivo é capturar a bandeira adversária, que atualmente foi substituída por um prisioneiro.O tabuleiro é um quadriculado com dez casas na horizontal por dez casas na vertical. Existem dois lagos que ocupam 4 casas cada um. O espaço para cada jogador organizar o seu exército de 40 peças é de 10x4 casas.Existem dois tipos de peças: As móveis e as imóveis. Os exércitos eram distintos pelas cores azul e vermelho. Inicialmente as peças tinham suas insígnias em baixo relevo e pintadas em prata. Posteriormente, o formato das peças permaneceu, mas foram mudadas as identificações para um adesivo com o desenho dos respectivos soldados. Hoje em dia os exércitos do jogo são preto e verde. As imóveis são uma bandeira (prisioneiro) e seis bombas (minas terrestres).A bandeira (prisioneiro) deve ficar escondida, pois quando é capturada pelo adversário, o jogo acaba e o que teve sua bandeira (prisioneiro) capturada perde.As bombas são peças que derrotam qualquer outra, com exceção do cabo-armeiro. Não pode mexer as mesmas. As peças móveis eram usadas para invadir o território adversário, derrotar suas peças e capturar a bandeira, sendo esta, o objetivo do jogo. Cada uma tem um número, que representa seu poder. Quanto maior o número, mais forte é.- Um espião (agente secreto), 1, que é a única peça que pode derrotar o marechal.- Oito soldados, 2, que podem mover mais de uma casa por vez, a corrida. Um soldado não pode correr e atacar na mesma vez.- Cinco cabos-armeiros (cabo), 3, que podem desarmar as bombas.- Quatro sargentos, 4.- Quatro tenentes (subtenente), 5.- Quatro capitães (tenente), 6.- Três majores (capitão), 7.- Dois coronéis (major), 8.- Um general (coronel), 9.- Um marechal (general), 10, que pode ser morto pelo espião.LUDOSTORER$ 30,00 (no boleto)Comprar  Editora NacionalEstrelaDependência de Idioma Nenhuma DomíniosJogos Família MecânicasMemória, Movimento em Grades, Posicionamento Secreto, Blefe, DeduçãoCategoriasEstratégia Abstrata, Jogo de Guerra TemasGuerra, Luta / Artes Marciais"
0;1981;"2012";"Idade  10 + ";"45 min";"2 a 4 jogadores ";"Kim Satô";"Bertrand Benoit";"Asmodee";"17";"7";"2";"2";"Em um mundo de fantasia dominado por goblins, quando a lua de sangue se eleva no céu, uma nova guerra começa e os novos senhores da guerra levantam seus exércitos.GOSU 2: Tactics joga como um híbrido de Race for the Galaxy e Magic: The Gathering com cada jogador tentando recrutar um exército de goblins composto de soldados, heróis, magos e outras classes - então lançá-lo em ação contra os outros jogadores. Cinco clãs de Goblins estão representados nas cartas do jogo, com goblins em uma das três categorias. Para construir um exército, o jogador deve primeiro recrutar nível I de goblins, em seguida, construir os goblins com nível II e, finalmente, nível III. Esses goblins de nível superior pode ser jogado somente se um nível inferior de goblin é do mesmo clã.Cada turno, um jogador pode jogar um novo goblin, usar o poder de um goblin, comprar cartas, ou passar. Muitos goblins têm poderes especiais que entram em jogo quando eles são recrutados, atacados, removidos do jogo, colocados com outros goblins, e assim por diante.Uma vez que todos os jogadores tenham passado, o jogador com o exército mais poderoso vence a batalha. O primeiro jogador a vencer três batalhas ganha o jogo.GOSU 2: Tactics reimplementa o jogo GOSU.Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasGestão de Mão, Jogo em EquipeCategoriasJogo de Cartas TemasFantasia"
0;1982;"2020";"Idade  12 + ";"80 min";"2 a 4 jogadores ";"Prospero Hall";"Ravensburger Spieleverlag GmbH";"Ravensburger Spieleverlag GmbH";"52";"47";"15";"1";"Domine o universo Marvel como um vilão icônico dos quadrinhos! Cada vilão segue um caminho único para a vitória; cada um usa habilidades diferentes para enfrentar outros vilões e heróis poderosos de todo o universo. Escolha Thanos, Hela, Ultron, Kilmonger ou Taskmaster e cumpra seu destino sombrio!Em Marvel Villainous: Infinite Power, os jogadores movem seus vilões para diferentes locais dentro de seu domínio, realizam as ações lá e distribuem ""reviravoltas do destino"" para seus oponentes a partir de um deck de destino compartilhado. Três modos de jogo diferentes permitem aos jogadores escalar a dificuldade de seu jogo enfrentando mais ou menos eventos - situações que cobram um grande tributo sobre os vilões até que sejam resolvidas da única maneira que os vilões conhecem. As cartas especiais aumentam a habilidade de cada vilão, tornando-os ainda mais formidáveis à medida que mais cartas especiais são jogadas. Com opções de iniciante e avançado, este jogo é uma aventura para toda a família!LUDOSTORER$ 455,10 (no boleto)Comprar  Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasGestão de Mão, Jogadores com Diferentes Habilidades, Sistema de Pontos de AçãoCategoriasJogo de Cartas TemasCultura Pop ou Geek, Quadrinhos"
0;1983;"2016";"Idade  13 + ";"120 min";"2 a 4 jogadores ";"Ryan Laukat";"Ryan Laukat";"Red Raven Games";"25";"40";"10";"1";"Em City of Iron, 2-4 jogadores competem para construir uma pequena nação em um mundo de máquinas, magia e dinheiro. Torne-se o líder de uma das quatro nações rivais: os industriais seres humanos, os engenheiros Sapos, os Cresarians acadêmicos, ou os inteligentes homens-porco. Produza bens como peças de máquinas e demônios engarrafados para ganhar riqueza, ou pesquise tecnologias da idade do vapor e recrute mercenários para controlar o continente. Se você deseja estabelecer novas cidades, você construirá escunas ou aeronaves para alcançar terras distantes e ilhas voadoras. As suas localidades têm capacidade limitada, por isso você terá que decidir o que manter e o que demolir para a construção de estruturas avançadas. O futuro de uma nação está em suas mãos. Construa bases inquebráveis ​​para um império ou desapareça nas páginas empoeiradas da história.Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasGestão de MãoCategoriasJogo de Cartas TemasEconomia / Produção, Fantasia, Civilização"
0;1984;"2013";"Idade  12 + ";"60 min";"3 a 4 jogadores ";"Hisashi Hayashi";"Banu Andaru";"Game Field  (II)";"36";"26";"19";"1";"A Era dos Descobrimentos, Portugal, século 15-16: com o Mediterrâneo sob controle de Osman Turk, os portugueses foram severamente limitados no Mediterrâneo e procuraram outras rotas comerciais. Melhores navios, melhores bússolas e uma centralização geral do poder ajudou a empurrar os exploradores portugueses no Atlântico, e marinheiros, como o Infante D. Henrique, Bartolomeu Dias e Vasco da Gama singraram para os mares. Em Sail to India, os jogadores são nobres que suportam estes marinheiros em seus esforços para descobrir uma rota para a Índia e para ser o explorador mais importante e mais famoso de todos. Os jogadores têm de gerir os seus recursos para desenvolver canais de vendas para a Índia, e eles têm apenas dois pontos de ação com os quais fazê-lo. Um jogador precisa de dinheiro, pontuação, construção de navios e são afetadas pelo mesmo peão, e para fazer bem, você vai precisar gerenciar o movimento que o peão faz, usando doze tipos de ações, seis tipos de produtos, e três diferentes edifícios.Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Colecionar Componentes, Movimento de Área, Sistema de Pontos de AçãoCategoriasTemasAventura, Transportes"
0;1985;"2020";"Idade  8 + ";"60 min";"2 a 4 jogadores ";"Michael Kiesling";"Dennis Lohausen";"Galápagos";"51";"116";"3";"1";"Renature é um jogo Majory com dominó para 2-4 jogadores.Cada jogador recebe um tabuleiro com grandes pedaços de madeira em forma de grama, um arbusto, um abeto e uma árvore. Eles são usados ​​para as maiorias no tabuleiro de grandes florestas e estão disponíveis em branco e na respectiva cor do jogador. Além disso, cada um recebe treze dominós com dois dos dez motivos animais em cada um.Na sua vez, coloque um dos três dominós comprados em um campo verde no tabuleiro de jogo da floresta. Outras pedras devem, é claro, mostrar o mesmo animal em que a pedra é colocada. Se a pedra beira um campo marrom na floresta, o jogador pode decidir se um tufo de grama ou outra coisa deve ser colocada no campo. Os tufos de grama têm um valor de 1, arbustos 2, abetos 3 e as árvores contam 4 pontos para a maioria quando se trata de uma classificação, para cada pedaço de madeira que já esteja nessa área marrom e tenha o mesmo valor ou um valor menor.Se uma área marrom é enquadrada com dominós, a maioria é pontuada e o jogador com mais pontos nessa área recebe o que é impresso como um grande número no girassol nessa área. Quem tiver o segundo maior número de pontos recebe o número mais baixo junto com o jogador que fechou a área. Pedaços de madeira brancos não estão entre a maioria do jogador que os usou.No decorrer do jogo, você fica sem árvores, mas elas podem ser compradas com nuvens do plano para usá-las novamente. As nuvens também podem ser usadas para comprar um movimento duplo e mover o curinga para outro animal no topo do tabuleiro de jogo. Este animal conta como todos os animais e facilita a colocação. No final, um dominó é sorteado e o turno passa a ser do próximo jogador.LUDOSTORER$ 287,90 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Novembro/2021)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasControle/Influência de Área, Colocação de Peças, Cerco de ÁreaCategoriasTemasAnimais, Meio Ambiente"
0;1986;"2013";"Idade  8 + ";"60 min";"2 a 4 jogadores ";"Andrea Mainini";"Nephyla";"Group SNE";"16";"29";"5";"1";"A partir do coração da África, os jogadores no Origin irão determinar o curso da expansão da humanidade em nosso planeta, com as tribos gradualmente ao longo do tempo cada vez mais diversificadas, mantendo ligações com seus antepassados ​​para todos os habitantes da Terra.Os jogadores se revezam distribuindo as peças no tabuleiro do jogo ou até quando todos os tiles forem adquiridos ou todas as cartas de uma cor forem compradas. Uma vez que isto acontece, os jogadores comparam seus pontos por objetivos, campos, tiles de tecnologia, e as cartas ainda na mão para ver quem vence!Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasGestão de Mão, Colecionar Componentes, Controle/Influência de Área, Movimento de ÁreaCategoriasTemasAventura, Pré-Histórico"
0;1987;"2019";"Idade  9 + ";"60 min";"1 a 4 jogadores ";"Johnny O'Neal";"Matt Paquette";"Brotherwise Games";"23";"73";"5";"2";"Faça o seu destino! Inspirado na narrativa de fantasia baseada em personagens, Call to Adventure desafia 2-4 jogadores para criar o herói com um grande destino, adquirindo características, enfrentando desafios e superando adversários.Call to Adventure apresenta um sistema único de ""rune rolling"" para resolver desafios, um sistema baseado em pontos que incentiva a narrativa e mais de 150 cartas exclusivas. Os jogadores começam cada jogo com uma carta de origem que fornece a sua história, bem como duas habilidades ""iniciais"". Em cada rodada, eles podem adquirir cartas de talentos do tabuleiro ou enfrentar um desafio. Desafios tem dois caminhos possíveis que um jogador pode escolher. Por exemplo, os jogadores que encontrarem a Guilda dos Ladrões podem escolher Treinar como um Espião ou Treinar como um Assassino. Cada desafio tem uma dificuldade que deve ser superada por sucessos em runas esculpidas. Quanto mais um jogador tiver das habilidades necessárias para superar o Desafio, mais runas ele será capaz de conjurar.Os desafios falhados levam os jogadores a adquirir pontos de Experiência que podem ser gastos para ""ajudar"" através de desafios mais difíceis. Mas cuidado, enquanto algumas experiências negativas ajudarão seu herói a crescer, muitas tragédias os colocarão em um caminho sombrio.À medida que os heróis dos jogadores crescem em habilidade e experiência, eles passam para desafios mais difíceis, eventualmente enfrentando adversários mortais e adquirindo mais e mais pontos de destino. O jogador cujo herói tem a maior pontuação de destino ganha o jogo.Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasColecionar Componentes, Construção de Baralho/Peças, Narração de Histórias, Rolagem de DadosCategoriasJogo de Cartas, Jogo de Dados TemasFantasia, Literatura"
0;1988;"2017";"Idade  14 + ";"120 min";"3 a 6 jogadores ";"Andrew Parks";"WizKids";"WizKids";"27";"82";"7";"2";"Dungeons & Dragons: Assault of the Giants desafia os jogadores a comandar um dos seis tipos de gigantes e reivindicar o direito de governar todos os tipos de gigantes. Ordene gigantes e assaltos para marcar pontos e obter recursos importantes, incluindo comida, tesouro, minério e runas. O conteúdo do jogo inclui quatorze miniaturas, medindo aproximadamente 4"" a 5 ½"" de altura.Baseado na história apresentada pela primeira vez na aventura Storm King's Thunder de Dungeons & Dragons.Cada jogador emite comandos para os seus gigantes sob a forma de cartas de comando (recrutar, mover, atacar, pilhar e assim por diante). Isso permite que os jogadores recrutem novos gigantes, envie-os para atacar assentamentos e outros gigantes, e também para perseguir missões especiais com base em sua raça. Cada jogador representa uma raça diferente de gigante (gigantes da montanha, gigantes de pedra, gigantes de gelo, gigantes de fogo, gigantes da nuvem ou gigantes da tempestade), cada um com uma missão diferente. Por exemplo, os Gigantes da Tempestade procuram restaurar seu monarca perdido, o Rei Hekaton. Os Gigantes da Nuvem procuram um tesouro de dragão antigo, e os Gigantes da Montanha procuram uma abundância de comida para alimentar seu monarca maciço, o chefe Guh.Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasControle/Influência de Área, Gestão de Mão, Jogadores com Diferentes Habilidades, Negociação, Seleção de CartasCategoriasMiniaturas TemasFantasia"
0;1989;"2019";"Idade  10 + ";"45 min";"1 a 4 jogadores ";"Orlando Sá";"Luís Levy Lima";"Mebo Games";"23";"63";"1";"2";"Porto, a cidade icônica do norte de Portugal, é mundialmente conhecida pelo vinho do Porto e pela beleza do seu centro histórico.Porto é um jogo competitivo de colocação rápida de peças liderado pelo jogo de cartas. No seu turno, você compra cartas ou constrói andares. Se você comprar cartas, o valor total das cartas sacadas não pode exceder 3. (as cartas têm valores entre 1 e 3.)Se você construir andares, você DEVE jogar duas cartas de sua mão. O número de uma das cartas determina exatamente quantos andares você vai construir, e a cor da outra carta determina a cor desses mesmos andares. Assim, com apenas três cartas na mão, você tem seis possibilidades diferentes de construção; com mais cartões, suas opções aumentam ainda mais! O edifício dá-lhe a possibilidade de marcar pontos, mas também abre novas possibilidades para os seus adversários, porque os edifícios não pertencem a nenhum jogador. Você pode começar um edifício que pode ser completado por outros jogadores, e é este gerenciamento de risco que faz do Porto um jogo muito interativo, no qual prestar atenção aos movimentos de seus oponentes é crucial.Construa andares, ganhe pontos de bônus completando casas ou construindo nos espaços mais cruciais, preencha contratos públicos construindo em momentos cruciais e encadeando combos para dar uma guinada muito lucrativa, moldando a cidade de modo que ela cumpra com seus contratos privados para para maximizá-los no final do jogo, mas acima de tudo, capitalize as oportunidades abertas pelos seus oponentes no tabuleiro. Dito isto, no Porto, qualquer oportunidade perdida levará a um novo leque de possibilidades.O final do jogo é acionado no final da rodada em que um certo número de edifícios foram concluídos. O jogador com mais pontos ganha.Prémios:[2019] ""5 Seasons: Melhor Jogo Familiar"" (Vencedor)[2019] ""5 Seasons: Jogo Português do Ano"" (Vencedor)[2019] ""5 Seasons: Designer Português do Ano"" (Vencedor)[2019] ""5 Seasons: Ilustrador Português do Ano"" (Nomeado)[2019] ""5 Seasons: Editora Portuguesa do Ano"" (Vencedor)Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasColocação de Peças, Gestão de MãoCategoriasTemas"
0;1990;"2016";"Idade  10 + ";"60 min";"1 a 4 jogadores ";"Simon McGregor";"Rob van Zyl";"Pleasant Company Games";"15";"22";"8";"0";"Snowblind é um jogo de pressione sua sorte e gestão de riscos nos dados para 1-4 jogadores, no qual os jogadores assumem o controle de uma expedição polar, correndo para ser o primeiro a chegar ao Pólo Sul, e voltar!Cada turno, os jogadores escolhem uma ação disponível a partir do tabuleiro de expedição, acrescentando o dado do local de ação para a sua reserva de dados, ou eles podem escolhem passar.As ações incluem mover exploradores e caixas, caçar alimentos e construir acampamentos.Depois de completar uma ação, o jogador ativo rola todos os dados da sua reserva de dados. Os números elevados resultam em exposição - a perda de suprimentos (caixas e alimentos), exploradores paralisados ​ou até mesmo a morte. Resultados de exposição podem ser mitigados se os exploradores se mantiverem juntos (companhia) ou pela construção de acampamentos.Quando todos os jogadores tiverem passado, a rodada termina, e uma carta de clima para o final da semana é sacada, o que afeta a zona ocupada mais avançada de cada equipe. Todos os dados são devolvidos ao tabuleiro de expedição e uma nova rodada começa.O jogo termina quando a carta de final de jogo é sacada a partir do deck de clima e a pontuação final é resolvida.Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasForce sua sorte, Rolagem de DadosCategoriasJogo de Dados TemasEsportes"
0;1991;"2004";"Idade  12 + ";"240 min";"2 a 5 jogadores ";"Larry Harris, Jr.";"Tommy Lee Edwards";"Avalon Hill (Hasbro)";"21";"20";"5";"2";"O jogo Axis & Allies de 2004 é uma edição revisada do clássico Axis & Allies da Avalon Hill. O jogo simula e abrange toda a II Guerra Mundial.O jogo é projetado para cinco jogadores, representando os Aliados: Estados Unidos da América, Reino Unido e Rússia contra o Eixo: Alemanha e Japão. No entanto, é na maioria das vezes jogado por dois jogadores.Axis & Allies apresenta um simples sistema de combate baseado em dados, um pequeno número de tipos de unidades de terra, naval e aérea e controle de território e de pesquisa de tecnologia para melhorar as capacidades da unidade.Os principais novos recursos do Axis & Allies (2004) inclui novas unidades (por exemplo, destroyers, artilharia), as capacidades da unidade revistas, pesquisa de tecnologia dirigida e novas condições de vitória (territórios-chave devem ser controlado para ganhar o jogo).LUDOSTORER$ 715,50 (no boleto)Comprar  Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasJogo em Equipe, Movimento de Área, Rolagem de DadosCategoriasJogo de Guerra TemasGuerra, Economia / Produção"
0;1992;"2000";"Idade  9 + ";"30 min";"2 jogadores ";"Kris Burm";"lu'cifer";"Rio Grande Games";"24";"42";"8";"1";"Os jogadores competem para adquirir conjuntos de esferas multi-coloridas. Isto é feito por saltar uma bola sobre outra, no estilo de Damas, em uma placa hexagonal. A vez de um jogador consiste em saltar ou colocar uma bola de qualquer cor no tabuleiro e remover um espaço vazio na borda do tabuleiro. Desta maneira, o espaço de jogo encolhe, dando ao fim do jogo uma sensação quase de claustrofobia.Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasColecionar Componentes, Reconhecimento de PadrãoCategoriasEstratégia Abstrata Temas"
0;1993;"1991";"Idade  10 + ";"120 min";"2 a 10 jogadores ";"Laurent Lavaur";"Bernard Bittler";"Asmodee";"22";"26";"2";"3";"O objetivo de Formula Dé é simples: seja o primeiro corredor a cruzar a linha de chegada. Acelerar na pista de corrida é simples: Role um dado para cada marcha. Quanto mais alta a marcha, maior o dado usado e mais longe você vai. Você deve conservar os pneus, o combustí­vel e o motor, e, sobretudo, usar suas habilidades de pilotagem para trabalhar as curvas. Leve um destes itens ao limite, que você sairá da corrida. Use bem eles, e você estará no pódio dos vencedores!Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasEliminação de Jogadores, Jogo em Equipe, Movimento em Grades, Rolar e Mover, Simulação, Force sua sorteCategoriasTemasEsportes"
0;1994;"2002";"Idade  10 + ";"30 min";"2 jogadores ";"Thorsten Gimmler";"Anke Pohl";"Rio Grande Games";"26";"32";"4";"2";"Odin's Ravens é um jogo de cartas para dois jogadores em que dois corvos percorrem em faixas separadas, compostas por cartas de paisagem no estilo dominó, apresentando diferentes tipos de terreno. Cada jogador tem o seu próprio baralho de cartas, contendo as de voo, Odin e Caminho Mágico.As cartas de voo são usadas para combinar com os tipos de terrenos a frente e avançar o seu corvo em direção ao final da trajetória. As cartas Odin permitem realizar ações especiais, como reorganizar a faixa de cartas de paisagem ou impedir o movimento do corvo do adversário. Durante o jogo, cada jogador pode criar uma pilha auxiliar, liberando cartas da mão para criar jogadas no futuro, e outra para juntar um tipo de cartas de Caminho Mágico, onde quem tiver a maior quantidade desta, ganha três pontos no final da rodada.A rodada termina quando um corvo chega ao fim da trajetória e a pontuação é feita pelo número de cartas que distanciam um corvo do outro, mais os três pontos das cartas de Caminho Mágico.A partida termina quando um dos jogadores alcançar doze ou mais pontos de vitória.Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasGestão de MãoCategoriasJogo de Cartas TemasAnimais, Esportes, Mitologia"
0;1995;"1999";"Idade  12 + ";"60 min";"2 a 4 jogadores ";"Reiner Knizia";"Doris Matthäus";"Rio Grande Games";"28";"70";"5";"2";"Na década de 1830 a Inglaterra iniciou a construção de seu sistema de estradas de ferro. A mais famosa dessas locomotivas foi a George Stephenson's ""Rocket"".Os jogadores assumem os papéis dos barões das estradas de ferro daquele excitante tempo. Os jogadores desenvolvem as linhas das estradas de ferro, colocam estações e investem em cidades para obter a maior quantidade de dinheiro e ganhar o jogo.Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasColecionar Componentes, Colocação de Peças, Construção de Rotas, Controle/Influência de Área, Mercado de Ações, Movimento em GradesCategoriasTemasTransportes"
0;1996;"2017";"Idade  8 + ";"15 min";"2 a 5 jogadores ";"Friedemann Friese";"Harald Lieske";"Conclave Editora";"282";"96";"47";"5";"Tem medo de fantasmas? Ou você está enfrentando o perigo e assustando seus oponentes?FEAR é um jogo de gerenciamento de mão rápido e direto de perseguições de fantasmas cheios de tensão.Você começa um jogo Fast Forward sem ler um livreto de regras com antecedência! Basta pegar alguns outros jogadores e descobrir as regras enquanto joga. A série Fast Forward usa o sistema Fable Game introduzido no Fabled Fruit. Com o deck de cartas pré-definido, você descobrirá todas as cartas e regras enquanto joga. Serão necessários 10-15 jogos de FEAR antes do seu grupo ter explorado todo o sistema. Pode então ser reiniciado e reproduzido novamente pelo mesmo ou por diferentes grupos!FEAR é o primeiro de três jogos completamente diferentes na série Fast Forward!LUDOSTORER$ 30,00 (no boleto)Comprar  Editora NacionalConclave EditoraStatus Nacional Lançado (Dezembro/2018)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Família MecânicasForce sua sorte, Toma essa, BlefeCategoriasJogo de Cartas TemasCiências"
0;1997;"2009";"Idade  8 + ";"30 min";"2 a 5 jogadores ";"Reiner Knizia";"Claude Monet";"Galápagos";"91";"73";"5";"1";"No Modern Art Card Game , também lançado como Galeria dos Mestres , os jogadores são críticos de arte e proprietários de galerias ao mesmo tempo, tentando aumentar o valor de certos artistas antes de aproveitar suas obras. As obras de cinco artistas estão em jogo. Cada jogador começa com uma mão de cartas de obra-prima e, por sua vez, você joga uma na mesa para mostrar uma aposta no destino desse artista; algumas cartas de obras-primas incluem ações especiais que permitem jogar uma segunda carta, comprar uma carta extra, aumentar o valor de um determinado artista ou fazer com que todos joguem uma carta de obra-prima de uma só vez.Quando um certo número de obras de um artista está sobre a mesa, a rodada termina e cada obra dos artistas mais bem representados é vendida por US $ 1-3. A Galeria dos Mestres dura quatro rodadas, com os jogadores recebendo cartões de obras-primas adicionais antes das novas rodadas e o valor do trabalho de um artista aumentando com base no desempenho passado. O jogador com mais dinheiro após quatro rodadas vence.A Masters Gallery mostra obras de arte clássicas de Vermeer, Degas, Renoir, Monet e Van Gogh em suas cartas, enquanto o Modern Art Card Game apresenta jogos idênticos e os artistas contemporâneos Wagner Kuroiwa, Mariana Martins, Nicolás Sánchez, Denise Jillian Tan e TEC.Nomeado para o Melhor Jogo de Cartas do Golden Geek 2009LUDOSTORER$ 112,25 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Novembro/2020)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasColecionar Componentes, Especulação Financeira, Gestão de MãoCategoriasJogo de Cartas TemasArte"
0;1998;"2018";"Idade  12 + ";"30 min";"2 a 4 jogadores ";"Gary Arant";"Aaron Nakahara";"Ultra Pro";"13";"35";"5";"3";"Cem anos atrás, The Infinity Engine foi destruído e seus fragmentos de curvatura da realidade destruíram a maior parte do mundo. Agora, ele depende de você reunir suas forças, derrotar seus adversários e reconstruir o Infinity Engine! Você sobreviverá?Shards of Infinity combina um nível sem precedentes de estratégia e personalização em uma pequena caixa. Ao invés de competir por pontos, os jogadores devem ultrapassar os adversários e reduzir sua saúde a zero, o que pode ser feito de várias maneiras. Cada jogador começa o jogo com um baralho de cartas básico, e eles podem adquirir novas cartas a partir de uma exibição central de seis cartas (como em Ascension) e adicionar essas novas cartas ao baralho ou usá-las imediatamente, dependendo do que elas são.LUDOSTORER$ 278,50 (no boleto)Comprar  Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasConstrução de Baralho/PeçasCategoriasTemasFicção Científica, Fantasia"
0;1999;"2018";"Idade  14 + ";"75 min";"5 a 8 jogadores ";"Nick Metzler";"Chad McCullen";"Spin Master Ltd.";"38";"42";"5";"0";"Decepção. Dedução. Destruição.Em Hail Hydra, você e seus amigos se unem como heróis da S.H.I.E.L.D. para salvar a cidade de Nova York! Mas espere - seus companheiros heróis podem ser agentes da HYDRA em seu meio! Use a dedução social para determinar quem é um agente secreto da HIDRA e quem é verdadeiramente fiel a S.H.I.E.L.D. Se você tiver sucesso, você e seus companheiros S.H.I.E.L.D. vão recuperar o Cubo Cósmico da Caveira Vermelha e salvar a cidade! Se a cidade for destruída, a HYDRA vence.LUDOSTORER$ 277,45 (no boleto)Comprar  Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasAção Simultânea, Gestão de Mão, Jogadores com Diferentes Habilidades, DeduçãoCategoriasTemasQuadrinhos, Policial"
0;2000;"2018";"Idade  12 + ";"90 min";"1 a 6 jogadores ";"Martino Chiacchiera";"Alberto Bontempi";"Galápagos";"229";"37";"26";"2";"Deckscape: Heist in Venice é o terceiro título de uma série de jogos cooperativos inspirados em salas de fuga reais nas quais um grupo de pessoas fica ""preso"" dentro de uma sala cheia de quebra-cabeças e itens estranhos. O objetivo do jogo é resolver quebra-cabeças, entender o enredo da história e fazer uso inteligente dos itens fornecidos para sair da sala o mais rápido possível.Em Deckscape: Heist in Venice, vocês são ladrões profissionais, agora aposentados, mas uma misteriosa mensagem força você a reunir a velha gangue. A missão: entrar no cassino mais antigo do mundo, em Veneza, e roubar um chip de 1 bilhão de euros! Cada um de vocês tem talentos e habilidades específicas, e se você seguir o plano, tudo ficará bem. Embora seja um trabalho arriscado, um evento inesperado poderia comprometer toda a missão ... Você pode superar os intrincados sistemas de segurança do cassino e depois fugir com o saque?LUDOSTORER$ 20,00 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Maio/2020)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasCooperativo, Tempo realCategoriasJogo de Cartas, Quebra-Cabeça Temas"
0;2001;"2016";"Idade  12 + ";"45 min";"2 jogadores ";"Uwe Rosenberg";"Björn Pertoft";"Rio Grande Games";"29";"58";"5";"1";"Presentes são comuns no jogo de cartas de negociação Bohnanza enquanto os jogadores não querem estragar as colheitas em seu próprio campo por terem de dar espaço para algo novo. Em Bohnanza: Das Duell, uma versão de dois jogadores de Bohnanza, os jogadores vão achar que presentes não são sempre bem-vindos - mas eles têm a opção de fornecer um ""presente"" ganho para o adversário!Em Bohnanza, você pode plantar apenas cartas do mesmo número em um campo de feijão; em Bohnanza: Das Duell, esta regra é relaxada e você pode plantar o mesmo número ou cartas com a classificação mais elevada seguinte.Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasGestão de Mão, Colecionar Componentes, NegociaçãoCategoriasJogo de Cartas Temas"
