"";"id";"jogoAno";"jogoIdade";"jogoTempJogo";"jogoQtJogadores";"jogoMiolosDesigner";"jogoMiolosArtista";"jogoMiolosEditora";"jogoStatTem";"jogoStatQuer";"jogoStatTeve";"jogoStatFavorito";"jogoResumoTexto"
0;122;"2017";"Idade  14 + ";"90 min";"1 a 5 jogadores ";"Simone Romano";"Fabrizio Fiorentino";"Devir Brasil";"613";"929";"189";"97";"Sword & Sorcery é um jogo cooperativo de fantasia, em que você unirá suas forças com até 4 amigos (5 jogadores no total) para derrotar o mal, salvar o reino e quebrar o feitiço que está ligado a suas almas. Os vilões são controlados pelo jogo, que segundo os desenvolvedores, possui uma inteligência artificial (IA) única. O sistema de jogo é uma evolução do apresentado em Galaxy Defenders, com aprimoramento da IA dos monstros, alta escala de customização dos personagens e múltiplas táticas de combate, com a promessa de ter mecânicas nunca vistas antes em jogos desse porte.Editora NacionalDevir BrasilStatus Nacional Lançado (Janeiro/2018)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasCampanha/ Batalhas Dirigidas por Cartas, Jogadores com Diferentes Habilidades, Jogo em Equipe, Movimento de Área, Rolagem de Dados, Sistema de Pontos de Ação, Tabuleiro Modular, RPGCategoriasCampanha, Dungeon Crawler TemasMedieval, Fantasia"
0;123;"2021";"Idade  8 + ";"60 min";"2 a 5 jogadores ";"Alan R. Moon";"Cyrille Daujean";"Galápagos";"433";"192";"4";"36";"Ticket to Ride: Europe – 15th Anniversary contém componentes do jogo base Ticket to Ride: Europa e da expansão Europa 1912 em um total de 108 bilhetes de destino.Em Ticket to Ride: Europa, você coleciona cartas de vários tipos de vagões que você pode usar para controlar rotas pela Europa. Quanto maior a rota, mais pontos você ganha. Se você completa seus bilhetes de destino - cartas com objetivos que conectam cidades distantes - você recebe pontos bônus ao fim da partida; falhe em ligar as cidades em seus bilhetes com rotas, e você perde pontos ao invés disso.LUDOSTORER$ 849,99 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Agosto/2021)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasColocação de Peças, Construção de Rotas, Gestão de Mão, Seleção de CartasCategoriasJogo de Entrada TemasTransportes"
0;124;"2017";"Idade  14 + ";"40 min";"1 a 4 jogadores ";"Adrian Adamescu";"Peter Wocken";"Galápagos";"2062";"1067";"227";"169";"Projeto de dados e uso de ferramentas de comércio para construir cuidadosamente sua obra-prima vitral.Cada jogador vai construir um vitral através da construção de uma grade de dados em seu tabuleiro de jogador. Cada tabuleiro tem algumas restrições sobre quais cores ou tonalidade (valor) do dado pode ser colocado lá. Dados da mesma tonalidade ou cores não pode ser colocado ao lado do outro.A pontuação é variável baseada na obtenção de vários padrões e variedades de colocação... bem como pontos de bônus para tons escuros de uma determinada cor do objetivo escondido.O maior artesão em pontos é o vencedor!**************************************************************************Indicado ao Prêmio Ludopedia Jogo Família do Ano 2018Indicado ao Prêmio Ludopedia Jogo Família do Ano 2018 - Voto Popular**************************************************************************LUDOSTORER$ 307,00 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Setembro/2018)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Família MecânicasColecionar Componentes, Construção a partir de Modelo, Rolagem de Dados, Seleção de CartasCategoriasEstratégia Abstrata, Jogo de Cartas, Jogo de Dados, Quebra-Cabeça TemasArte"
0;125;"2015";"Idade  12 + ";"90 min";"2 a 4 jogadores ";"Eric M. Lang";"Adrian Smith";"Galápagos";"2243";"1305";"563";"319";"""A vida é batalha, batalha é Glória; Glória é TUDO""Blood Rage é um jogo de tabuleiro Viking épico de pilhagem, luta, e aventuras para 2-4 jogadores, onde cada jogador representa um poderoso clã dos Vikings, que foram liberados das salas de Valhalla e dotados com dons dos próprios deuses para pilhar os restos mortais de Midgard enquanto ela queima durante o Ragnarok.Neste jogo altamente estratégico de ritmo acelerado, 2 a 4 jogadores assumem o controle de clãs Viking, invadindo, saqueando e lutando em uma missão para ganhar o máximo de glória quanto possível antes do Ragnarök finalmente consumir a terra!Visuais marcantes do jogo são uma combinação de obras de arte altamente sugestivas de Adrian Smith, e miniaturas incrivelmente detalhadas de Mike McVey. Blood Rage vem com 46 miniaturas pré-montadas, incluindo alguns grandes e impressionantes monstros lendários.LUDOSTORER$ 307,00 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (2016)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasSeleção de Cartas, Controle/Influência de Área, Movimento de Área, Sistema de Pontos de AçãoCategoriasMiniaturas TemasVikings, Fantasia, Mitologia"
0;126;"2017";"Idade  18 + ";"120 min";"1 a 6 jogadores ";"Michał Oracz";"Michał Oracz";"Galápagos";"917";"995";"176";"98";"This War of Mine: The Board Game é um jogo totalmente cooperativo, com um sistema de ""monte e jogue"", sendo uma luta pela sobrevivência. Neste desafiante jogo, que desenvolve histórias, para 1 a 6 jogadores, você jogará com um grupo de civis presos em uma cidade devastada por conflitos militares.Para sobreviver, você precisará fazer difíceis escolhas morais, desenvolvidas como um RPG. Você também irá vasculhar, administrar, lutar, negociar, e reformar o seu abrigo. Essa adaptação para board game é baseado em um dos maiores indie-games dos últimos anos. TWOM:TBG oferece a você uma experiência que é difícil de encontrar em qualquer outro jogo de tabuleiro. Combinado com os componentes de melhor qualidade criados por empresas experientes, este título irá confrontá-lo em seu significante enredo. This War of Mine é um altamente premiado (mais de 100 premiações) jogo digital, construído em torno de uma mensagem que vai longe: na guerra, nem todos são soldados.Imagine acordar um dia, e as ruas que você costumava andar estão em ruínas. Regras e leis não são mais aplicadas. Sua própria existência está em jogo agora - a cidade está em pedaços, e se quiseres sobreviver, terás que encontrar comida, medicamentos, e armas. Você irá oprimir os fracos ou tentará manter a sua moralidade?LUDOSTORER$ 298,55 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Janeiro/2019)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Cooperativo, RPG, Narração de Histórias, Simulação, NegociaçãoCategoriasTemasAventura, Tema de Video Game"
0;127;"2020";"Idade  12 + ";"40 min";"2 a 4 jogadores ";"Marc André";"Galápagos";"Galápagos";"428";"353";"12";"30";"Toda a dinâmica do já consagrado Splendor agora com os heróis e vilões Marvel! Recrute os melhores e mais poderosos personagens do Universo e colete as Joias do Infinito para derrotar Thanos. Com mecânicas simples e elegantes este jogo é apreciado tanto por jogadores experientes quanto por iniciantes em jogos de tabuleiro modernos.Splendor Marvel é um jogo fácil e rápido de aprender, perfeito para jogar com a família e com os amigos, podendo ser ensinado em poucos minutos. Ao longo do jogo os jogadores utilizam as fichas para recrutar super heróis ou vilões que valem pontos do infinito e/ou concedem bônus que podem ajudar em futuros recrutamentos. Como os recursos são limitados, os jogadores deverão pensar e agir rapidamente para realizarem suas estratégias e atrapalharem seus adversários. Vence o jogador que conseguir conquistar todos os itens da Manopla: 16 pontos do Infinito,1 bônus de cada Joia do Infinito e 1 Joia da Mente.Para os fãs do tradicional Splendor a mudança nos requisitos de vitória alteram a dinâmica das partidas, surpreendendo os jogadores e estimulando a criação de novas estratégias. Para aqueles que amam o Universo Marvel o jogo conta com ambientação da narrativa e artes incríveis de cada personagem em cards de alta qualidade.LUDOSTORER$ 287,90 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Fevereiro/2021)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasColecionar Componentes, Seleção de Cartas, Construção de Baralho/Peças, Gestão de MãoCategoriasEstratégia Abstrata, Jogo de Cartas TemasQuadrinhos, Economia / Produção, Aventura, Cultura Pop ou Geek"
0;128;"2015";"Idade  14 + ";"120 min";"2 a 4 jogadores ";"Richard Amann";"Villő Farkas";"Mindclash Games";"236";"584";"75";"36";"Trickerion é um jogo de estratégia, estilo Euro, competitivo. Ambientado em um mundo ficcional, inspirado na vida urbana e cultura do final do século 19, temperada com uma pitada de sobrenatural.Os jogadores assumem os papéis de ""ilusionistas"" rivais, cada um com suas próprias forças e características. Eles estão se esforçando por fama e fortuna em um concurso organizado por um lendário mágico, à procura de um sucessor que seja digno do poderoso Trickerion Stone, item mágico que concede poderes sobrenaturais ao seu proprietário.Usando alocação de trabalhadores e mecânica de seleção ação simultânea, os ilusionistas e suas equipes de auxiliares - o engenheiro, a bela assistente, o gerente, e um punhado de Aprendizes - obtêm instruções e materiais para produzir truques de mágica cada vez mais complexos, ampliam suas equipes e criam performances, visitando locais no tabuleiro do jogo que descrevem uma paisagem urbana do final do século 19.Os truques são armazenados e preparados na própria oficina dos Ilusionistas, enquanto as apresentações acontecem no Teatro sob a forma de um mini-jogo de colocação de tile com interação entre os jogadores. As performances rendem pontos de fama e moedas para os jogadores, com base nos truques apresentados. Pontos de fama tem múltiplos usos, mas também servem como pontos de vitória. No final do 7º turno quando a última carta de desempenho é revelada, o jogo termina e o ilusionista com mais pontos de fama vence.O jogo oferece 40 truques diferentes a serem aprendidos em diversas categorias. Mais de 90 habilidades de personagens e 60 cartões com missões especiais, que influenciam as ações tomadas nas várias localidades do jogo. O jogo base pode ser expandido com dois módulos de regras opcionais, que adicionam mais profundidade e estratégia ao jogo.LUDOSTORER$ 741,89 (no boleto)Comprar  Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasAção Simultânea, Alocação de Trabalhadores, Colocação de Peças, Sistema de Pontos de AçãoCategoriasTemasFantasia"
0;129;"2013";"Idade  13 + ";"90 min";"2 a 5 jogadores ";"Etienne Espreman";"Alexandre Roche";"Z-Man Games";"227";"412";"60";"19";"Bruxelles 1893 é um jogo de colocação de trabalhadores com elementos de licitação e controle majoritário. Cada jogador é um arquiteto do final do século 19 e está tentando, através de várias ações, alcançar uma obra arquitetônica em estilo Art Nouveau. O edifício mais bem sucedido produz o maior número de pontos. Além disso, cada jogador pode criar obras de arte para aumentar a sua pontuação.O tabuleiro de ação é modular, com cada jogador não tendo acesso toda ação de cada vez. Algumas ações custam dinheiro - aquisição de materiais de alta qualidade, a construção de um quadro familiar de sua casa, encontrar um padrão, criar uma obra de arte, vender a arte por dinheiro e prestígio -, enquanto outras ações são livres, mas potencialmente pode causar a perda de um de seus trabalhadores. Essas ações incluem aquisição de materiais de baixa qualidade, ativar seus patronos, visitar a bolsa, e ter uma das ações com um custo. Depois que todo mundo passou, a rodada termina e os jogadores têm uma exposição de arte durante o qual podem vender obras. Após isso, os jogadores recebem pontos de prestígio ou cartas de bônus com base nos símbolos que eles colocaram seus trabalhadores ao lado do tabuleiro de ação.Após quatro rodadas, o jogo termina e os jogadores marcam pontos de bônus com base em seu nível de arquiteto, suas cartas de bônus, o quão bem eles concluíram o seu trabalho, e seu dinheiro na mão. O jogador com o maior número de pontos ganha.LUDOSTORER$ 473,25 (no boleto)Comprar  Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Leilão, Seleção de Cartas, Tabuleiro ModularCategoriasTemasArte, História, Economia / Produção"
0;130;"2010";"Idade  12 + ";"90 min";"1 a 4 jogadores ";"Sébastien Dujardin";"Alexandre Roche";"Galápagos";"506";"615";"153";"66";"Em Troyes, recrie quatro séculos de história desta famosa cidade da região de Champagne, na França. Cada jogador controla seu segmento da população (representada por uma horda de dados) e sua mão de cartas, que representam os três domínios principais da cidade: religiosos, militares e civis. Os jogadores também podem oferecer dinheiro a população dos seus adversários, a fim de obter um pouco de trabalho clandestino, tudo pela fama!Faça seus subordinados:- trabalhar na catedral- combater infortúnios- agitar a cidadee outras tarefas que estão abaixo da reputação de sua família.LUDOSTORER$ 573,00 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Anunciado (2022)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasControle/Influência de Área, Rolagem de Dados, Sistema de Pontos de Ação, Alocação de Trabalhadores, Colecionar ComponentesCategoriasJogo de Dados TemasMedieval, Economia / Produção"
0;131;"2007";"Idade  12 + ";"60 min";"2 a 4 jogadores ";"Thomas Lehmann";"Martin Hoffmann";"Galápagos";"2279";"968";"409";"232";"No jogo de cartas Race for the Galaxy, os jogadores irão construir civilizações galácticas colocando em jogo cartas, em frente a eles, representando mundos ou desenvolvimentos sociais e tecnológicos. Alguns mundos permitem que os jogadores produzam recursos, que depois podem ser consumidos utilizando as tecnologias disponíveis para ganhar mais cartas ou pontos de vitória. Essas tecnologias geralmente são ganhas através de desenvolvimentos e mundos que não são capazes de produzir, mas os mundos mais extravagantes de produção também geram esses bônus.No começo de cada rodada, os jogadores escolhem secreta e simultaneamente, uma das sete cartas de papéis que correspondem as fases na qual a rodada progride. Ao selecionar o papel, os jogadores ativam aquela fase para essa rodada, dando a cada jogador a oportunidade de realizar a ação daquela fase.Por exemplo, se um jogador escolhe o papel de colonizar, cada jogador tem a oportunidade de colonizar um dos planetas de sua mão. No entanto, o jogador que escolheu o papel ganha um bônus que se aplica apenas a ele. Mas bônus também podem ser adquiridos através de desenvolvimentos, então deve-se ficar atendo quando outro jogador também toma vantagem de sua escolha.LUDOSTORER$ 98,00 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (2014)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasAção Simultânea, Gestão de Mão, Jogadores com Diferentes Habilidades, Ordem de Fases VariávelCategoriasJogo de Cartas TemasFicção Científica, Economia / Produção, Civilização"
0;132;"2017";"Idade  12 + ";"120 min";"2 a 4 jogadores ";"Vital Lacerda";"Naomi Robinson";"Editora Sherlock S.A.";"631";"304";"136";"46";"Kanban - palavra japonesa para outdoor - é um termo para as pistas visuais que podem ser usados ​​em uma linha de montagem eficiente, a fim de agilizar o fluxo de trabalho. Estes sinais mostram aos trabalhadores tudo o que eles precisam, onde eles precisam, quando eles precisam para criar um (JIT) sistema de produção just-in-time.A configuração para o jogo Kanban: Automotive Revolution é uma linha de montagem. Os jogadores são os gestores ambiciosos que estão tentando impressionar o conselho de administração, a fim de alcançar tão alto quanto possível uma posição na empresa e proteger suas carreiras. Com promoções, os jogadores têm vantagens na fábrica, como mais espaço para armazenar materiais preciosos e maior prestígio para acelerar a sua subida. Através de uma gestão sólida, você deve se esforçar para brilhar ao lado de seus pares. Você precisa gerenciar fornecedores e suprimentos, melhorar as peças de automóveis, inovar - qualquer coisa para ficar na vanguarda, ou colocar suas mãos gordurosas na linha de montagem, a fim de aumentar a produção. Você deve exercer com sabedoria a escolha de quais projetos você deve começar, selecionando apenas aqueles que lhe darão a vantagem e evitando aqueles que irão afundá-lo ou fazer com que o impensável - a falha - diminuiria você nos olhos do Conselho.Ao longo do jogo, você convence o Conselho para ajudar a Fábrica a desenvolver e melhorar as peças de automóveis. Você faz uso sagaz dos fornecedores externos e os suprimentos limitados de fábrica. Porque a fábrica deve ser executada com a máxima eficácia, e a produção não espera por você ou para erros.Kanban Driver's Edition é uma nova edição do jogo Kanban: Automotive Revolution com arte e design gráfico revigorado.LUDOSTORER$ 193,00 (no boleto)Comprar  Editora NacionalEditora Sherlock S.A.Status Nacional Lançado (Dezembro/2018)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Especulação Financeira, Ordem de Fases Variável, Sistema de Pontos de AçãoCategoriasTemasEconomia / Produção"
0;133;"2019";"Idade  14 + ";"60 min";"1 a 6 jogadores ";"Raphaël Guiton";"Henning Ludvigsen";"Galápagos";"498";"496";"78";"55";"Os seres humanos partiram para as estrelas em busca de combustível de alta potência e encontraram-no no canto remoto do universo no pequeno planeta PK-L7. A descoberta de Xenium - um composto escuro e oleoso bem abaixo da superfície do planeta - era tudo o que eles esperavam. Mas eles também encontraram algo mais. O ataque Xenos foi brutal e implacável. Enquanto os cientistas e os soldados os impedem da melhor forma possível, os Xenos ainda estão chegando...Zombicide: Invader é um jogo cooperativo no qual 1-6 jogadores enfrentam Xenos, um enxame insondável de Xenos infectados controlados pelo próprio jogo. Cada jogador assume o papel de um a seis sobreviventes em uma ambientação de ficção científica ficando sobrecarregado por esses Xenos. O objetivo é simples: escolher uma missão, completar seus objetivos, matar o máximo de Xenos possível e (o mais importante) sobreviver!Os sobreviventes vão lutar contra Xenos, resgatar, recuperar dados vitais, revelar segredos obscuros e muito mais! Os sobreviventes podem ser civis ou soldados, cada um com habilidades especializadas. Todos eles jogam juntos como uma equipe, trocando equipamentos e cobrindo uns aos outros. Eles usam quaisquer armas que possam matar Xenos e diminuir a invasão. Quanto melhor for a arma, maior será a quantidade de corpos caídos! Os sobreviventes também devem estar atentos a sua localização, pois as armas convencionais funcionam bem em ambientes fechados, mas a superfície com falta de oxigênio do planeta requer armas mais especializadas. Lasers?Na maioria das vezes, os Xenos são previsíveis, mas há muitos deles e eles usam táticas desagradáveis ​​não encontradas em jogos anteriores de Zombicide. Somente através da cooperação, os jogadores podem alcançar os objetivos da Missão.**************************************************************************Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2019 - Voto Popular**************************************************************************LUDOSTORER$ 83,75 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Agosto/2019)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasCooperativo, Jogadores com Diferentes Habilidades, Rolagem de Dados, Sistema de Pontos de Ação, Tabuleiro ModularCategoriasCampanha, Miniaturas TemasFicção Científica, Horror"
0;134;"2011";"Idade  13 + ";"60 min";"1 a 2 jogadores ";"Nate French";"Even Mehl Amundsen";"Galápagos";"1599";"569";"500";"232";"The Lord of the Rings: The Card Game é um jogo de aventura cooperativa em que os jogadores tentam completar um cenário, cada um com três heróis à sua escolha e um deck de aliados, eventos e anexos para apoiá-los. A cada rodada, os jogadores enviam seus heróis e aliados para buscar ou lutar com inimigos. Os jogadores precisam determinar se é mais urgente fazer a busca e progredir no cenário, enquanto as forças inimigas ganham poder, ou derrubam os inimigos sem fazer nenhum progresso, não sabendo o que virá a seguir.The Lord of the Rings: The Card Game é o jogo base do LCG. O jogo base contém três cenários, 12 personagens famosos das obras de JRR Tolkien (incluindo Aragorn, Legolas, Gimli, Denethor e Éowyn), e quatro decks pré-construídos do jogador. LUDOSTORER$ 235,22 (no boleto)Comprar  Editora NacionalGalápagosDependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasGestão de Mão, Cooperativo, Jogadores com Diferentes HabilidadesCategoriasJogo de Cartas TemasFantasia, Literatura"
0;135;"2000";"Idade  8 + ";"45 min";"2 a 5 jogadores ";"Klaus-Jürgen Wrede";"Doris Matthäus";"Devir Brasil";"5638";"1447";"655";"615";"Carcassonne é um jogo de colocação de peças modulares, onde cada ladrilho representam um pedaço do sul da França. Cada jogada consiste em compra e colocar uma nova peça, que precisa ser encaixada preservando as formas topológicas dos desenhos. Cada peça irá expandir o tabuleiro e você deve tentar controlar áreas como uma cidade (Cavaleiro), uma estrada (Ladrão), um mosteiro (Monge) ou dos campos (Fazendeiros) para ganhar pontos. Essa marcação é feita adicionando um um seguidor (meeple) em uma das áreas de pontuação mencionadas dentro do ladrilho adicionado. Os seguidores ficarão presos até que a área seja completada, portanto, como a quantidade de meeples é limitada (7 no jogo base), a escolha de colocar ou não um destes marcadores permeia todo o jogo – sempre estará se perguntando “vale a pena tentar controlar aqui?”. Cada vez que é finalizada uma cidade ou uma estrada o meeple volta ao seu dono, e o local é pontuado. Mosteiros com todas as áreas a sua volta preenchidas também engatilhem a pontuação e o meeple retorne. Fazendeiros nos campos não retornam e irão pontuar apenas no final do jogo.Carcassonne além de ser o jogo que inventou o marcador do Meeple (my+people) se tornou um novo clássico moderno dos jogos de tabuleiro, altamente acessível à iniciantes, mas com camadas estratégicas tão fortes que se tornou um jogo com diversos torneios e competições mundiais.Prêmios & Honras:2012 * Ludo Award Best Board Game Editor's Choice - Ganhador2004 * Vuoden Peli Family Game of the Year - Ganhador2004 Hra roku - Indicado2002 * Årets Spel Best Family - Ganhador2001 * Spiel des Jahres - Ganhador2001 * Spiel der Spiele Hit mit Freunden - Recomendado2001 Nederlandse Spellenprijs - Indicado2001 International Gamers Awards - General Strategy; Multi-player - Indicado2001 * Deutscher Spiele Preis Best Family/Adult Game - Ganhador2000 * Meeples' Choice AwardLUDOSTORER$ 131,25 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (2002)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasColocação de Peças, Controle/Influência de Área, MemóriaCategoriasJogo de Entrada TemasMedieval"
0;136;"2021";"Idade  7 + ";"45 min";"2 a 5 jogadores ";"Klaus-Jürgen Wrede";"Anne Pätzke";"Devir Brasil";"336";"154";"6";"31";"O clássico jogo Carcassonne está comemorando 20 anos, e traz uma edição especial para os fãs. Inclui o jogo básico e as expansões O Abade e O Rio mais 20 peças totalmente inéditas.Um marcador e 104 cartelas (72 do jogo básico com nova arte). 17 cartelas de rio (para que o rio seja maior e tenha uma extremidade dupla). 15 cartelas da mini expansão comemorativa.E também como de costume, encontrará 40 seguidores e 5 abades, mas dessa vez, você poderá personalizá-los com adesivos. Mas atenção, os adesivos são somente decorativos, não influenciam no jogo, caso não queira usá-los, não há problemas.Por fim, novo manual e folheto! #edição compatível com as expansõesLUDOSTORER$ 278,40 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (Agosto/2021)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasColocação de Peças, Controle/Influência de ÁreaCategoriasJogo de Entrada TemasMedieval"
0;137;"2018";"Idade  8 + ";"45 min";"3 a 8 jogadores ";"Steffen Bogen";"Chris Quilliams";"Galápagos";"749";"782";"63";"61";"Em Camel Up, até oito jogadores apostam em cinco camelos de corrida, tentando descobrir quais serão os primeiros e segundos colocados em uma corrida rápida em torno de uma pirâmide. Quanto mais cedo você fizer a sua aposta, mais você pode ganhar - você deve adivinhar corretamente, é claro. Os camelos não correm bem, no entanto, às vezes pousam em cima de outro e são levados para a linha de chegada. Quem vai correr quando? Isso tudo depende de como os dados saem do agitador de dados da pirâmide, que libera um dado de cada vez quando os jogadores fazem uma pausa de suas apostas tempo suficiente para ver quem realmente está se movendo!Esta edição de 2018 do Camel Up apresenta novas artes, um novo design de tabuleiro de jogo, um novo design de pirâmide, dados gravados e novos modos de jogo, incluindo camelos desonestos malucos que começam a corrida na direção oposta! Você nunca sabe como uma corrida vai acabar!LUDOSTORER$ 246,20 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Setembro/2019)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasApostas, Rolagem de Dados, Rolar e Mover, Force sua sorteCategoriasJogo de Dados TemasAnimais, Esportes"
0;138;"2019";"Idade  14 + ";"100 min";"1 a 5 jogadores ";"Rob Daviau";"Karl Kopinski";"Galápagos";"415";"590";"45";"49";"Em Cthulhu: Death May Die (inspirado nos escritos de H.P. Lovecraft), você e seus colegas representarão investigadores na década de 1920 que, em vez de tentar impedir a vinda de anciões, querem convocar esses seres sobrenaturais para que possam acabar com eles permanentemente. Você começa o jogo insano, e enquanto seu objetivo de longo prazo é atirar no rosto de Cthulhu, por assim dizer, em algum momento durante o jogo você provavelmente não conseguirá mitigar seus dados e controlar sua insanidade, o que fará com que você faça algo terrível, ou talvez vantajoso (ou ainda, quem sabe, ambos). Difícil saber com certeza.O jogo tem vários episódios, e cada um deles tem uma estrutura similar de dois atos, sendo o primeiro deles antes de você convocar o que quer que esteja convocando, e outro após este acontecimento. Se algum personagem morrer antes da convocação, o jogo termina e todos perdem. Uma vez que o Ancião esteja no tabuleiro, enquanto um de vocês ainda estiver vivo, você ainda terá a chance de ganhar se conseguir se manter firme no seu propósito. E lúcido...Os episódios são todos independentes e não há a necessidade de serem jogados em uma determinada ordem ou com os mesmos jogadores.LUDOSTORER$ 794,66 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Março/2020)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasCooperativo, Jogadores com Diferentes Habilidades, Narração de Histórias, Rolagem de DadosCategoriasMiniaturas TemasHorror, Literatura"
0;139;"2018";"Idade  12 + ";"80 min";"1 a 5 jogadores ";"Shem Phillips";"Mihajlo Dimitrievski";"Meeple BR Jogos";"949";"623";"151";"72";"Arquitetos do Reino Ocidental acontece no fim do Império Carolíngio, 840 AD. Como arquitetos francos, os jogadores competem para impressionar o Rei ao construir vários marcos em todo o seu novo domínio. Os jogadores precisarão coletar matérias-primas, contratar aprendizes e ter um olhar atento em sua força de trabalho. Estes são tempos traiçoeiros. Arquitetos rivais não pararão em nada para diminuir seu progresso. Você permanecerá virtuoso, ou será encontrado na companhia de ladrões e mercadores negros?O objetivo em Arquitetos do Reino Ocidental é ser o jogador com mais Pontos de Vitória (VP) no final do jogo. Os pontos são obtidos construindo diversos edifícios e avançando o trabalho na Basílica do Arcebispo. Ao longo do jogo, os jogadores precisarão tomar muitas decisões morais. No entanto, apenas no final do jogo serão julgadas suas virtudes. Algumas ofertas irregulares podem não parecer muito, mas vá muito longe e você será punido. O jogo termina assim que um conjunto de construções foi concluído.LUDOSTORER$ 269,00 (no boleto)Comprar  Editora NacionalMeeple BR JogosStatus Nacional Lançado (Dezembro/2018)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Colecionar ComponentesCategoriasTemasMedieval, História"
0;140;"2019";"Idade  12 + ";"90 min";"2 a 4 jogadores ";"J.B. Howell";"Yaroslav Radeckyi";"Mosaico Jogos";"657";"373";"79";"39";"Reavers of Midgard (Conquistadores de Midgard) é um jogo de alocação de trabalhador único com elementos de set collection (coleção de componentes), rolagem de dados, combate com dados e engine building (“máquina de pontos”) no universo de Champions of Midgard.Em Champions of Midgard, sua missão era se tornar um Jarl. Você lutou contra os trolls, draugr e alguns monstros épicos que ameaçavam a santidade de sua humilde cidade portuária. Agora é hora de começar a ofensiva.Em Conquistadores de Midgard, você procurará obter glória invadindo aldeias próximas em busca de suas riquezas, saqueando castelos fortificados e lutando contra homens e monstros em mar aberto. Você não só precisará levar sua turbulenta tripulação de vikings e a comida necessária para mantê-los felizes durante a viagem, mas também terá que recrutar uma equipe de guerreiros de elite - os Conquistadores.Os conquistadores podem ser usados de três maneiras diferentes. Eles podem ser o líder do seu navio, ganhando um bônus único e permitindo que seus guerreiros sejam mais versáteis em combate. Também podem ser usados para reunir mais guerreiros para a sua causa, enchendo o seu navio até a borda com os lutadores certos para as situações certas. E também podem ser usados para ajudar sua equipe a se especializar, ganhando um bônus a cada vez que a sua equipe entra em batalha.Quem conseguir mais glória após seis rodadas será o vencedor.LUDOSTORER$ 183,50 (no boleto)Comprar  Editora NacionalMosaico JogosStatus Nacional Lançado (Janeiro/2020)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Colecionar Componentes, Rolagem de Dados, Seleção de Cartas, Ação SimultâneaCategoriasTemasVikings"
