"";"id";"jogoAno";"jogoIdade";"jogoTempJogo";"jogoQtJogadores";"jogoMiolosDesigner";"jogoMiolosArtista";"jogoMiolosEditora";"jogoStatTem";"jogoStatQuer";"jogoStatTeve";"jogoStatFavorito";"jogoResumoTexto"
0;509;"2016";"Idade  12 + ";"90 min";"2 a 5 jogadores ";"Alain Epron";"Konstantin Vohwinkel";"Quined Games";"76";"200";"39";"10";"Em Vanuatu, você é um Vanuatuan que quer prosperar durante os oito rodadas do jogo. A fim de prosperar, você tem que gerenciar os recursos naturais, itens raros, vatus (moeda local) e turistas. Para ganhar dinheiro ou pontos de prosperidade, você também pode desenhar na areia (*), transportar turistas de todas as ilhas Vanuatu ou transportar mercadorias com países estrangeiros.Em cada turno, o arquipélago se expande e você tem que programar suas ações com cinco fichas. Você coloca uma ou mais delas nos espaços de ação escolhido, e em seu turno, você só vai ser capaz de jogar uma ação se você tiver a maioria em seu espaço. Assim, às vezes tem que esperar por outros jogadores removerem suas fichas ao jogar suas ações. Se você não está em maioria em qualquer lugar, você tem que remover todas as suas fichas a partir de uma ação e abandonar a esperança de jogar esta ação. Uma boa estratégia permite que você bloqueie os outros jogadores. Ilhas e recursos marinhos são raros, portanto seja rápido e pegue-os em primeiro lugar!Não existe tal coisa como um Vanuatuan rico. Quando você chegar a dez vatus, eles se transformam automaticamente em 5 pontos de prosperidade e de novo, você é pobre. A vida é dura, mas você pode encontrar dez homens para ajudá-lo. Em cada turno você escolhe um deles para aumentar seus benefícios a partir de uma ação. Como sempre, sendo o primeiro jogador permite que você escolha antes dos outros.Em suma, Vanuatu é um jogo de estratégia de programação e maiorias onde há muita interação entre os jogadores.Esta edição Quined Master Print traz para você o maravilhoso jogo original, bem como a expansão Rising Waters e o personagem extra do Governador, com uma nova arte de Konstantin Vohwinkel. A expansão Rising Waters adiciona um novo nível de tensão para o jogo: o aquecimento global ameaça Vanuatu. Muitas ilhas estão em risco de desaparecer sob o mar devido à subida das águas. Os jogadores têm de se unir para proteger as ilhas através da construção de diques. No entanto, os interesses de um não são necessariamente os interesses dos outros.Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Leilão, Ordem de Fases Variável, Sistema de Pontos de Ação, Tabuleiro ModularCategoriasTemasAventura, Economia / Produção, Transportes"
0;510;"2018";"Idade  14 + ";"45 min";"2 a 5 jogadores ";"Marc Paquien";"Vincent Dutrait";"Conclave Editora";"424";"281";"46";"14";"A tripulação de Long John Silver organizou um motim que terminou com o capitão encurralado e amarrado! Continuamente eles o questionam sobre a localização do seu tesouro e exploram a ilha seguindo suas instruções - ou talvez seus embustes... Quem sabe? Afinal o velho pirata certamente planeja uma fuga para então tentar recuperar seu tesouro.Treasure Island é um jogo de blefe e aventura em que um jogador encarna Long John, tentando induzir os outros em busca de seu tesouro. A caçada atinge seu clímax com a fuga de Long John, quando ele fará uma corrida final para obter o saque para si mesmo!LUDOSTORER$ 193,00 (no boleto)Comprar  Editora NacionalConclave EditoraStatus Nacional Lançado (Maio/2020)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Família MecânicasBlefe, Dedução, Desenhar Rota com Lápis, Gestão de Mão, Jogadores com Diferentes Habilidades, Posicionamento Secreto, Movimento de Área, Papel e Caneta, Seleção de Cartas, SimulaçãoCategoriasQuebra-Cabeça, Jogo Assimétrico TemasPiratas, Literatura, Aventura"
0;511;"2008";"Idade  12 + ";"75 min";"2 a 5 jogadores ";"Stefan Feld";"Volkan Baga";"Rio Grande Games";"103";"353";"24";"18";"Neste jogo de dedução, os jogadores são monges que estão tentando recolher o máximo de pontos suspeitos sobre os outros jogadores, a fim de descobrir quem é o criminoso.Resumo do JogoO tabuleiro mostra vários locais, cada um com 2 tiles numerados (2-6) em uma das 6 cores (o restante fica virado para baixo em uma linha ao lado do tabuleiro). Existem 6 peças de monge coloridas, uma peça William e uma peça Adson, todas colocadas em locais diferentes no início. Todos os monges começam com 10 pontos de suspeita e 5 pontos de pista. Cada jogador recebe aleatoriamente uma cor de monge (mantenha em segredo!). Cada jogador recebe 3 cartas (que mostram um monge, um local ou William/Adson).Existem 7 rodadas (dias), cada uma com 24 horas. Cada dia começa revelando um bloco de eventos aleatórios em vigência para esse dia. Em seguida, os jogadores se revezam jogando cartas: carta de monge = move o monge para um local diferente; carta de localidade = mover qualquer peça para esse local; Carta Williams/Anson = mova uma dessas peças para qualquer outro local. As cartas também têm um número (0-5): adicione quantas horas ao relógio, a menos que você gaste tiles coletados anteriormente para reduzir o número (em 1 por tile gasto) - tiles gastos adicionados à linha de tiles ao lado do tabuleiro . Se você passar das 24 horas, o dia termina. Compre uma carta no final do seu turno.Quando um monge é movido para um local, se não houver uma parte de sua cor, aumente sua suspeita pela soma dos (ambos) tiles presentes. Se houver, pegue esse tile e reduza a pontuação de suspeita do monge pelo número do tile. Se foi o último tile, adicione 2 tiles da linha ao lado do tabuleiro.Se William se mudar para um local, adicione/ subtraia 3 de cada uma das pontuações de todas os monges presentes lá. Para Adson, são +/- 5 pontos de suspeita.Quando o dia termina, esse jogador pega a ficha do evento (= 2 pontos de pista contra o monge no final do jogo). Converta pontos de suspeita em pontos de pista, classificando mais ou menos (5, 4, 3, 2, 1, 0 pontos de pista). Redefina os pontos de suspeita em 10 para todos os monges.Após os dias 1, 3 e 5, os jogadores revelam uma cor que NÃO são.O dia 7 é diferente: os jogadores adivinham simultaneamente qual monge os outros jogadores designaram. Para cada palpite correto, o monge desse jogador recebe (substancial) pontos adicionais de pista (o número de pontos varia de acordo com o número de jogadores).O jogador com o menor número de pistas contra o monge vence o jogo!Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Posicionamento Secreto, Blefe, DeduçãoCategoriasTemasMedieval, Policial, Literatura"
0;512;"2014";"Idade  8 + ";"10 min";"2 a 4 jogadores ";"Carl Chudyk";"Alanna Cervenak";"PaperGames";"1883";"434";"219";"84";"Em Red7 você será desafiado a vencer os outros jogadores a cada turno. Escolha sua melhor carta e mude as regras se necessário!Cada uma das 7 cores representa uma forma diferente de ganhar e as cores podem ser alteradas em diversas situações!Se você não estiver vencendo no final da sua jogada, você estará fora e o último jogador a restar na partida, vence!Um jogo rápido e estratégico, para todos os perfis, com regras opcionais que aumentam as possibilidades e um modo avançado para jogadores experientes.Uma rodada de Red7 dura apenas alguns minutos!Criado por Carl Chudyk, mesmo autor de Glory to Rome, Innovation, Mottainai e Impulse e Chris Cieslik._________________________________________________**** PRÊMIOS E INDICAÇÕES 2014 - Indicado ao Golden Geek Awards – Melhor Card Game2014 - Indicado ao Golden Geek Awards – Melhor Jogo Familiar2014 - Indicado ao Golden Geek Awards – Melhor Jogo Festivo 2014 - Indicado ao Golden Geek Awards – Melhor Jogo Mais Inovador2014 - Indicado ao Meeple´s Choice Awards – Melhor JogoLUDOSTORER$ 55,00 (no boleto)Comprar  Editora NacionalPaperGamesStatus Nacional Lançado (Julho/2016)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Família MecânicasGestão de Mão, Colecionar Componentes, Eliminação de Jogadores, Construção a partir de ModeloCategoriasJogo de Cartas, Jogo de Entrada TemasArte"
0;513;"2004";"Idade  12 + ";"90 min";"2 a 4 jogadores ";"Rüdiger Dorn";"Oliver Freudenreich";"Z-Man Games";"98";"168";"40";"11";"Goa, é um jogo estratégico de leilões e administração de recursos ambientado no século 16: praias bonitas, um clima ameno, e os mais importantes postos de troca do mundo. Companhias competindo no negócio de especiarias, mandam seus navios e colonizadores para o mundo, e investem dinheiro. Você está no topo ou no fundo da cadeia? Depende de onde você investirá os seus lucros. Você fará navios suficientes? Aumentará as suas plantações? Recrutará mais colonos? Apenas uma mão firme em negócios ajudará.Cada turno começa com uma fase de leilão, onde cada jogador pode leiloar um item (e o jogador inicial dois itens). O primeiro item que for leiloado dá o direto de ir primeiro no próximo turno (além de uma carta que dá uma ação extra). Se você comprar seu próprio item, você paga ao banco. Se alguém comprar o item que você vendeu, ele te paga. Item incluem plantações completas com culturas de proventos (proventos em dinheiro, navios, plantações recuperam-se a cada turno, etc.), navios, abrigos, e mais tarde em tiles que marcam pontos para certas realizações.Após o leilão, jogadores recebem três ações para melhorar as suas tecnologias ou produzir coisas como especiarias em plantações, navios, dinheiro ou construir mais plantações. Cada jogador possui um tabuleiro mostrando seus avanços: conseguindo navios, plantando novas especiarias, conseguindo colonos, etc. Quanto mais o jogador avança na linha, melhor fica em fazer uma ação particular. Quanto mais você se aprofunda em uma certa linha, mais pontos esta linha vale ao final, e existem também recompensas para o primeiro jogador que alcançar ao menos dois níveis de recompensas em cada linha. Por outro lado, cada jogador normalmente precisa realizar as ações em todas as linhas em algum ponto, então não é necessariamente uma boa ideia concentrar em apenas algumas delas. Goa é o jogo que dá bastante oportunidade para decisões difíceis, já que o jogador sempre possui ao menos uma ação.O jogo mistura um elemento interativo de leilão, que encoraja você a fazer coisas que os outros jogadores querem para você poder receber dinheiro com a administração solitária de sua plantação que mais tarde interage com os jogadores concorrendo para ser o primeiro nos níveis nas tecnologias de ponta.A edição de 2012 de Goa inclui quatro novos tiles e uma nova variante de jogo, como notada na capa da edição da Z-Man Games.Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasGestão de Mão, Leilão, Force sua sorteCategoriasTemasHistória, Economia / Produção, Transportes"
0;514;"2017";"Idade  14 + ";"60 min";"3 a 4 jogadores ";"Klaus Teuber";"Devir Brasil";"Devir Brasil";"233";"219";"31";"13";"Os Irmãos da Noite procuram um líder novo entre suas fileiras. Jeor Mormont deseja promover alguém que possa melhorar a infraestrutura do Dom, a área abundante e subdesenvolvida ao sul da Muralha concedida pelos Starks há milhares de anos. O sustento da paisagem implacável do norte oferece desafios suficientes, mas quem assumir essa tarefa também deve defender a Muralha contra o ataque dos Selvagens lutando contra Westeros. Muitos irmãos agora competem para construir, defender e fazer o que podem para proteger Westeros, mas apenas um deve se elevar acima de seus irmãos para se tornarem o novo Senhor Comandante. Mas seja cauteloso - o norte tem muitos perigos e o inverno está chegando.A Game of Thrones Catan: A Brotherhood of the Watch baseia-se no clássico jogo Settlers of Catan. Neste jogo, cada área fornece um dos cinco recursos: madeira, tijolos, lã, grãos e minério. Os campos gelados, no entanto, não produzem nada. Os jogadores assumem o papel de irmão da Patrulha da Noite e usam esses recursos para fortalecer seu domínio no norte, construindo estradas, e mantendo assentamentos; recrutando guardas para sua patrulha; ou comprando cartas de desenvolvimento. Cada um desses atos traz aos jogadores maior poder e reconhecimento através da atribuição de pontos de vitória. O objetivo será familiar para os jogadores do Catan original; o primeiro jogador a conseguir dez pontos de vitória ganha o jogo e se torna o novo Lorde Comandante da Patrulha da Noite.LUDOSTORER$ 525,50 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (Junho/2019)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasConstrução de Rotas, Gestão de Mão, Negociação, Rolagem de Dados, Tabuleiro ModularCategoriasTemasCivilização, Literatura"
0;515;"2013";"Idade  8 + ";"15 min";"2 a 5 jogadores ";"Phil Walker-Harding";"Phil Walker-Harding";"Devir Brasil";"2740";"656";"303";"102";"No jogo de cartas Sushi Go, você está comendo em um restaurante de sushi e tentando pegar a melhor combinação de pratos. Você ganha pontos para coletar o maior número de rolos de sushi ou fazer um conjunto completo de sashimi. Mergulhe o nigiri favorito em wasabi para triplicar o seu valor! E uma vez que você comeu tudo, termine a sua refeição com todo o pudim que tiver! Sushi Go leva o mecanismo de compra de cartas de Fairy Tale e 7 Wonders a um jogo de vinte minutos que qualquer um pode jogar. A dinâmica de ""comprar e passar"" é  trazida à tona, mantendo um mínimo de regras. Como você vê as primeiras mãos de cartas, você deve avaliar rapidamente o destino da rodada e decidir que tipo de sushi você se focará. Então, a cada turno você precisa pesar que cartas manter e quais passar. As diferentes combinações de pontuação permitem algumas jogadas inteligentes e combos desagradáveis. Rodada a rodada, você também deve ficar de olho no objetivo de ter a maioria das cartas de pudim no final do jogo!LUDOSTORER$ 80,00 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (2016)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasAção Simultânea, Gestão de Mão, Colecionar Componentes, Seleção de CartasCategoriasJogo de Cartas Temas"
0;516;"2007";"Idade  12 + ";"45 min";"2 a 6 jogadores ";"Naoki Homma";"(Uncredited)";"Fire on Board Jogos";"765";"476";"98";"39";"Belíssimo jogo baseado no clássico mundo de ALICE IN WONDERLAND. Nesse game, os jogadores devem evitar retirar os personagens da ""parade"" (fila, desfile), evitando assim acumular pontos. Ganha o jogador com menor pontuação.Editora NacionalFire on Board JogosStatus Nacional Lançado (2016)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasGestão de Mão, Colecionar Componentes, Seleção de Cartas, Campanha/ Batalhas Dirigidas por Cartas, Colocação de PeçasCategoriasEstratégia Abstrata, Jogo de Cartas, Jogo de Entrada TemasCultura Pop ou Geek, Literatura, Animais, Humor"
0;517;"2010";"Idade  8 + ";"30 min";"2 a 5 jogadores ";"Antoine Bauza";"Albertine Ralenti";"PaperGames";"2644";"633";"276";"116";"Hanabi – palavra japonesa para “fogos de artifício” - é um jogo cooperativo no qual jogadores tentam apresentar o espetáculo perfeito de fogos, colocando as cartas na mesa na ordem correta. Parece fácil, certo? Bem, nem tanto, pois neste jogo você segura suas cartas de forma que elas fiquem visíveis apenas aos outros jogadores. Isso mesmo, você não pode ser suas próprias cartas! Vocês devem trabalhar em time, dando dicas uns aos outros a respeito dos valores ou das cores das cartas de cada um para criar um deslumbrante espetáculo de fogos antes que acabem suas cartas.Hanabi venceu o Spiel des Jahres de 2013, uma das principais premiações de jogos do mundo. ** NOTA DA SEGUNDA EDIÇÃO (2021): Além da arte totalmente renovada, esta nova edição de Hanabi inclui 2 expansões dentro da caixa: Avalanche de Cores e Pólvora Negra, que acrescentam novos níveis de dificuldade nas partidas.************************************************************************** PRÊMIOS E INDICAÇÕES**************************************************************************2019 - Indicado ao Prêmio Ludopedia Jogo Família do Ano - Voto Popular2013 – Vencedor do Prêmio Spiel des Jahres –  Jogo do Ano – Alemanha2013 – Vencedor do Prêmio Fairplay À la Carte – Melhor Jogo de Cartas – Alemanha2013 – Indicado ao Prêmio Spiel des Jahres –  Jogo do Ano – Alemanha2014 – Indicado ao Prêmio Nederlandse Spellenprijs – Melhor Jogo Familiar – Holanda2014 – Indicado ao Prêmio Hra Roku Nominee – Melhor Jogo – República Checa2014 – Indicado ao Prêmio Guldbrikken – Melhor Jogo Adulto – Dinamarca2012 – Finalista do Prêmio Juego del Año Finalist – Melhor Jogo – EspanhaLUDOSTORER$ 79,90 (no boleto)Comprar  Editora NacionalPaperGamesStatus Nacional Lançado (Abril/2019)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasGestão de Mão, Colocação de Peças, Cooperativo, Memória, DeduçãoCategoriasJogo de Cartas, Jogo de Entrada TemasCultura Oriental"
0;518;"2018";"Idade  8 + ";"15 min";"1 a 2 jogadores ";"Jon Mietling";"Jon Mietling";"PaperGames";"547";"162";"14";"14";"Palm Island é um jogo portátil que você pode jogar sentado, de pé, aguardando, no carro, no avião, na praia, relaxando, sozinho ou acompanhado, sem precisar de uma mesa.Com um inteligente mecanismo de transformação do baralho, o jogador utiliza apenas 17 cartas (com 4 posições cada) ao longo de 8 rodadas para moldar sua ilha e superar os desafios apresentados. Armazene recursos para pagar por melhorias e evolua suas construções para acessar novas habilidades. Cada decisão que você tomar modificará sua aldeia de uma rodada para outra.São 3 modos diferentes de jogar: jogue no Modo Solitário e realize grandes façanhas para destravar novas habilidades que ajudarão sua aldeia a prosperar ainda mais. Jogue no Modo Cooperativo, preparando sua aldeia para os desastres naturais que virão. Jogue no Modo Competitivo, disputando a compra de cartas bônus ou satisfazendo critérios específicos antes do seu adversário.Inclua aldeões em qualquer dos modos de jogo. Você poderá recrutá-los e usar suas habilidades para marcar mais pontos.O jogo vem com baralhos para 2 jogadores, além de cartas competitivas, cooperativas e de façanha. Múltiplas cópias do jogo podem ser combinadas para comportar mais jogadores. Leve sua ilha com você!LUDOSTORER$ 44,44 (no boleto)Comprar  Editora NacionalPaperGamesStatus Nacional Lançado (Abril/2022)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Família MecânicasAção Simultânea, Gestão de Mão, Memória, Cooperativo, Construção de Baralho/PeçasCategoriasJogo de Cartas, Jogo de Entrada Temas"
0;519;"2019";"Idade  14 + ";"60 min";"1 a 5 jogadores ";"Frédéric Guérard";"Anthony Wolff";"Galápagos";"251";"324";"48";"8";"Em It's a Wonderful World, os jogadores estão governando um império retro-futurista e devem levá-lo à dominação do mundo. Para isso, eles terão à sua disposição maneiras diferentes:- Militares- Financeiro- Científico- ExploraçãoConstruindo cartas de diferentes tipos, os jogadores desenvolverão seu Império para serem os mais produtivos do mundo.A cada turno, os jogadores compram 7 cartas e depois escolhem as cartas que serão usadas para obter recursos imediatos e aquelas que serão colocadas em produção.Um cartão totalmente construído é adicionado ao seu mecanismo de produção e, em seguida, aumenta as capacidades de produção automática de recursos do Império do jogador.LUDOSTORER$ 221,50 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Dezembro/2020)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasSeleção de Cartas, Ação Simultânea, Colecionar Componentes, Gestão de MãoCategoriasJogo de Cartas TemasFicção Científica, Economia / Produção"
0;520;"2014";"Idade  14 + ";"45 min";"1 a 5 jogadores ";"Ben Cichoski";"Upper Deck Entertainment";"Upper Deck Entertainment";"113";"234";"34";"20";"Legendary Encounters: An Alien Deck Building Game é baseado nos quatro filmes da série Alien e é um jogo totalmente cooperativo com arte original. Embora baseado no jogo de super-heróis Legendary: A Marvel Deck Building Game, os dois jogos serão compatíveis, mas não podem ser totalmente integrados. Legendary Encounters é um jogo de construção de deck da mesma família de Legendary: A Marvel Deck Building Game, mas agora os jogadores devem cooperar para sobreviver contra hordas de aliens. Assumindo o papel de protagonistas como Ripley, Dallas, Bispo e Corporal Hicks, os jogadores se revezam recrutando cartas para seu baralho de uma seleção central para melhorar o seu deck e derrotar as cartas Xenomorph que são adicionadas ao tabuleiro central.Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasConstrução de Baralho/Peças, Cooperativo, Eliminação de Jogadores, Jogadores com Diferentes Habilidades, Seleção de CartasCategoriasJogo de Cartas TemasFicção Científica, Cultura Pop ou Geek, Horror"
0;521;"2011";"Idade  13 + ";"90 min";"1 a 8 jogadores ";"Richard Launius";"Dallas Mehlhoff";"Galápagos";"2010";"599";"526";"178";"Elder Sign é um jogo cooperativo de dados sobre intrigas sobrenaturais, de ritmo rápido para 1 a 8 jogadores, criado por Richard Launius e Kenvin Wilson, os designers do aclamado Arkham Horror. Os Jogadores assumem o papel de investigadores correndo contra o tempo para evitar o eminente retorno de O Antigo. Armados com suas ferramentas, seus Aliados e seus conhecimentos ocultos, os investigadores devem colocar a teste sua sanidade e energia enquanto se aventuram para encontrar os Sinais Antigos (Elder Signs), os símbolos místicos usados para selar O Antigo e ganhar o jogo.Para localizar os Sinais Antigos (Elder Signs), investigadores devem suportar as aventuras no museu e seus arredores. Uma mecânica de contagem regressiva faz com que O Antigo apareça caso os investigadores não sejam rápidos o suficiente. Se isso acontecer os investigadores deverão lutar contra O Antigo e não será uma batalha fácil. Um temático e inteligente mecanismo de dados lhe coloca entre sua exploração do museu, batalha com monstros e a enorme dificuldade de se manter são e saudável. Tudo isso na duração normal do jogo base de 1 a 2 horas.LUDOSTORER$ 214,11 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (2016)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasCooperativo, Jogadores com Diferentes Habilidades, Rolagem de Dados, RPG, Tabuleiro ModularCategoriasJogo de Cartas, Jogo de Dados TemasAventura, Ficção Científica, Luta / Artes Marciais, Horror"
0;522;"1994";"Idade  13 + ";"120 min";"2 a 5 jogadores ";"Richard Garfield";"Rob Alexander";"Conclave Editora";"132";"125";"36";"26";"Vampire: The Eternal Struggle (lançado anteriormente como Jyhad como uma tiragem limitada), é um jogo de guerra física, política e social por vampiros baseado no original Mundo das Trevas criado e desenvolvido pela White Wolf. Neste jogo, o sangue é tudo. É a moeda pela qual você (um Matusalém, antigo vampiro e operador de marionetes) influencia os vampiros mais jovens para atuar dentro do jogo e provocar a queda de seus inimigos.Vampire: The Eternal Struggle é um jogo de gerenciamento de recursos com os jogadores precisando investir e conservar o sangue (ou 'reserva' se ele pertence ao próprio jogador) para derrubar a presa antes que sua presa ganhe uma vantagem de sangue. Há eliminação de jogador, embora configurações recentes reduziram as mais de 2 horas de jogo e alguns jogos podem terminar muito rapidamente com baralhos otimizados. A gestão do Sangue  / Reserva é crítico. Cada jogador começa com 30 Reservas e deve usá-las para ativar vampiros em jogo. Vampiros diferentes requerem diferentes quantidades de investimento de sangue. Vampire: The Eternal Struggle é projetado para o jogo com mais de dois jogadores e funciona melhor entre três e cinco. É um jogo muito social onde a interação do jogador pode ser um fator determinante no resultado. Há uma ligação de esquerda-direita entre os jogadores, como ações de vampiros são direcionadas para o jogador à sua esquerda (sua presa), enquanto você se defende contra as ações do jogador à sua direita (seu predador). Esta ligação não é rigorosa, no entanto, uma série de efeitos atinge todos os outros jogadores, independentemente de assentos, o que limita qualquer efeito bola de neve. Estes incluem ações políticas que requerem os votos dos vampiros ao redor da mesa para passar e pode alterar o estado do jogo profundamente. O tempo relativamente longo (para uma CCG) tem sido uma crítica, mas mantém o jogo conservador e equilibrado, que oferece uma experiência muito profunda e imersiva. Editora NacionalConclave EditoraStatus Nacional Lançado (Fevereiro/2019)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasGestão de Mão, Votação, Construção de Baralho/Peças, Eliminação de Jogadores, Blefe, NegociaçãoCategoriasColecionável, Jogo de Cartas TemasPolítica, Horror"
0;523;"2018";"Idade  14 + ";"20 min";"1 a 2 jogadores ";"Dox Lucchin";"Dox Lucchin";"Octo Ludustudio";"482";"271";"78";"28";"""Havia algo sem forma e perfeito antes do Universo nascer. Pela falta de um nome melhor, eu o chamo Tao.""Lao TsuTao Long é um jogo circular no estilo de abstratos em que cada ação tomada deixa diferentes opções para seu adversário.Nele, ambos jogadores controlam dragões disputando para enfraquecer o outro enquanto que fatalmente ligados pelo equilíbrio do Tao - o jogador manipulará pedras em um tabuleiro especial para ativar seu dragão, deixando esse mesmo tabuleiro para que o oponente manipule em seu turno.Entre cenários customizáveis e modos de jogo cada vez mais profundos, ambos os dragões se movem, atacam, bloqueiam seus caminhos e buscam supremacia. Ao fim, deve haver apenas um... Isto é, pelo menos até que ventos de mudança soprem novamente.**************************************************************************Indicado ao Prêmio Ludopedia Jogo Expert do Ano (Designer Nacional) 2018Indicado ao Prêmio Ludopedia Jogo Expert do Ano (Designer Nacional) 2018 - Voto Popular**************************************************************************LUDOSTORER$ 98,00 (no boleto)Comprar  Editora NacionalOcto LudustudioStatus Nacional Lançado (Fevereiro/2018)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasMovimento em Grades, Movimento Ponto-a-Ponto, Ação / Movimento ProgramadoCategoriasEstratégia Abstrata TemasHistória, Fantasia, Mitologia, Cultura Oriental, Guerra"
0;524;"2004";"Idade  10 + ";"45 min";"2 a 4 jogadores ";"Reiner Knizia";"Michaela Kienle";"Devir";"527";"206";"91";"19";"O jogo possui um tabuleiro hexagonal e 120 peças, cada uma delas consistindo de dois hexágonos unidos. Há símbolos em cada hexágono, algumas peças têm dois símbolos idênticos, outras dois símbolos diferentes (como num dominó). O objetivo do jogo é, através da colocação inteligente de peças, obter pontos para as diferentes cores de símbolos. Os pontos são obtidos quando as peças colocadas coincidem seus símbolos com as adjacentes.O jogo termina quando nenhuma peça mais pode ser colocada no tabuleiro ou quando um jogador atinge o limite de pontos para uma cor. Os jogadores observam quantos pontos fizeram na cor em que menos pontuaram. Quem tiver mais pontos nesta categoria, vence o jogo.AGORA EM NOVA VERSÃO: a versão 2014 traz o mesmo jogo numa versão mais econômica… com peças em papelão de qualidade e uma caixa menor, mais fácil de carregar. Infelizmente, na nova versão, não há mais opção de 1 jogador.PRÊMIOS2011 Hra roku Nominee2010 Japan Boardgame Prize U-more Award Nominee2008 JoTa Best Abstract Board Game Winner2008 JoTa Best Abstract Board Game Nominee2006 Hra roku Nominee2006 Golden Geek Best Family Board Game Winner2006 Golden Geek Best Family Board Game Nominee2006 Golden Geek Best 2-Player Board Game Nominee2005 Mensa Select Winner2005 Juego del Año Finalist2005 Hra roku Nominee2004 Spiel des Jahres Nominee2004 Spiel der Spiele Game of the Year Winner2004 Japan Boardgame Prize Best Foreign Game for Beginners Winner2004 Japan Boardgame Prize Best Foreign Game for Beginners Nominee2004 International Gamers Awards – General Strategy; Multi-player NomineeLUDOSTORER$ 117,00 (no boleto)Comprar  Status Nacional Lançado (2014)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasColocação de Peças, Construção a partir de ModeloCategoriasEstratégia Abstrata Temas"
0;525;"2021";"Idade  8 + ";"60 min";"2 a 5 jogadores ";"Marcos Macri";"Cristina Sena";"MS Jogos";"116";"77";"4";"4";"Para fugir da agitação das grandes cidades, muitas pessoas preferem viver em contato direto com a natureza. Em Pets, você mudou com sua família para uma casa de campo, que possui um imenso e arborizado terreno, e até um pequeno lago de águas puras e cristalinas. Agora seu objetivo é ocupar todo esse espaço com os Pets que sua família tanto ama!Em seis rodadas de jogo, você deverá atrair Pets de oito espécies diferentes: Gatos, Cães, Coelhos, Tartarugas, Papagaios, Pôneis, Passarinhos e Peixes. Ao receber os animais, você pode interagir com eles através de seis ações possíveis: Tomar Sol, Alimentar, Cuidar, Brincar, Dormir e Reproduzir. Mas apenas isso não é o bastante, pois você precisa planejar bem suas jogadas e cumprir seus objetivos secretos.Pets oferece um sistema de jogo mais simples e rápido para crianças a partir de oito anos, e outro mais complexo e desafiador para os adultos. Inclui também a expansão “Pets Especiais”. Um autêntico e divertido jogo para toda a Família!LUDOSTORER$ 224,66 (no boleto)Comprar  Editora NacionalMS JogosStatus Nacional Lançado (Novembro/2021)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasAção Simultânea, Colecionar Componentes, Colocação de Peças, Rolagem de Dados, Seleção de CartasCategoriasJogo de Cartas, Jogo de Entrada TemasAnimais"
